trade_date,code,side,shares,price,value,fee
20250801,512100.SH,BUY,92100,2.6915381999999997,247890.66821999996,74.36720046599999
20250806,512100.SH,SELL,52600,2.7404518,144147.76468000002,43.244329404000005
20250807,512100.SH,BUY,73100,2.7745547999999998,202819.95588,60.845986763999996
20250814,512100.SH,BUY,161700,2.8575714000000003,462069.29538,138.620788614
20250815,512100.SH,SELL,94500,2.809438,265491.891,79.64756729999999
20250818,512100.SH,BUY,66300,2.8865772,191380.06836,57.41402050799999
20250820,512100.SH,BUY,174100,2.9135826,507254.73065999994,152.17641919799996
20250822,512100.SH,SELL,295800,2.9264146,865633.43868,259.69003160399996
20250825,512100.SH,SELL,118800,2.9944010000000003,355734.8388,106.72045164
20250827,512100.SH,BUY,159000,3.020604,480276.036,144.0828108
20250828,512100.SH,SELL,80900,2.9504098,238688.15282000002,71.606445846
20250901,512100.SH,SELL,89800,3.014397,270692.8506,81.20785518
20250902,512100.SH,BUY,158800,3.0286056,480942.56928,144.28277078399998
20250903,512100.SH,SELL,52000,2.9604078,153941.20560000002,46.18236168
20250904,512100.SH,SELL,67100,2.9104178000000003,195289.03438000003,58.586710314
20250905,512100.SH,SELL,272500,2.844431,775107.4475,232.53223425
20250908,512100.SH,BUY,48000,2.9285856,140572.1088,42.17163263999999
20250909,512100.SH,BUY,54700,2.9445888,161069.00736,48.32070220799999
20250910,512100.SH,BUY,49100,2.915583,143155.12529999999,42.94653758999999
20250912,512100.SH,BUY,55800,3.0006,167433.48,50.230044
20250915,512100.SH,BUY,106800,3.0016002,320570.90136,96.171270408
20250922,512100.SH,SELL,109900,3.0063986000000003,330403.20614,99.120961842
20250923,512100.SH,SELL,94600,3.0283942,286486.09132,85.945827396
20250925,512100.SH,BUY,101400,3.0466092,308926.17287999997,92.67785186399998
20250929,512100.SH,SELL,94300,2.9914016,282089.17088,84.62675126399999
20250930,512100.SH,SELL,117000,3.0423914,355959.7938,106.78793813999998
20251009,512100.SH,BUY,49400,3.0746148,151885.97112,45.565791336
20251010,512100.SH,BUY,110300,3.080616,339791.9448,101.93758344
20251014,512100.SH,SELL,53600,3.0523894,163608.07184,49.08242155199999
20251015,512100.SH,SELL,106100,2.9774044,315902.60684,94.770782052
20251022,512100.SH,BUY,145200,2.9535905999999996,428861.35511999996,128.65840653599997
20251023,512100.SH,BUY,186700,2.9495897999999996,550688.4156599999,165.20652469799998
20251027,512100.SH,SELL,103800,3.0273944,314243.53872,94.27306161599999
20251028,512100.SH,SELL,63300,3.0253948,191507.49083999998,57.45224725199999
20251029,512100.SH,BUY,70400,3.0316062,213425.07648000002,64.027522944
20251030,512100.SH,BUY,99800,3.0616122,305548.89756,91.664669268
20251103,512100.SH,SELL,126900,3.034393,385064.4717,115.51934150999999
20251104,512100.SH,SELL,46100,3.0393920000000003,140115.97120000003,42.03479136000001
20251105,512100.SH,BUY,56500,2.9785956000000002,168290.6514,50.48719542
20251106,512100.SH,BUY,164000,3.0236046,495871.1544,148.76134631999997
20251107,512100.SH,BUY,55100,3.0476094000000002,167923.27794,50.376983382
20251110,512100.SH,BUY,63700,3.0696138,195534.39906,58.660319718
20251111,512100.SH,SELL,54500,3.0673864,167172.5588,50.151767639999996
20251114,512100.SH,BUY,138700,3.0536106,423535.79021999997,127.06073706599997
20251118,512100.SH,BUY,116700,3.035607,354255.3369,106.27660106999998
20251119,512100.SH,SELL,172700,3.0113976,520068.36552,156.02050965599997
20251120,512100.SH,SELL,77800,3.0073984,233975.59552,70.192678656
20251121,512100.SH,SELL,451700,2.9434112,1329538.83904,398.86165171199997
20251126,512100.SH,BUY,147300,2.935587,432411.9651,129.72358952999997
20251127,512100.SH,BUY,216800,2.9335866,636001.57488,190.80047246399997
20251128,512100.SH,SELL,61900,2.934413,181640.16470000002,54.49204941
20251201,512100.SH,SELL,81500,2.9754048,242495.49120000002,72.74864735999999
20251203,512100.SH,BUY,110000,2.9645927999999997,326105.208,97.83156239999998
20251205,512100.SH,SELL,127500,2.9334132000000004,374010.1830000001,112.20305490000001
20251208,512100.SH,SELL,60100,2.984403,179362.62029999998,53.80878608999999
20251209,512100.SH,BUY,106500,3.0016002,319670.4213,95.90112638999999
20251210,512100.SH,BUY,162900,2.9825964000000003,485864.95356000005,145.759486068
20251211,512100.SH,BUY,67500,3.0046008,202810.554,60.8431662
20251212,512100.SH,SELL,187300,2.9684062,555982.48126,166.794744378
20251216,512100.SH,SELL,70800,2.9624074,209738.44392,62.92153317599999
20251218,512100.SH,SELL,221900,2.934413,651146.2447,195.34387341
20251222,512100.SH,BUY,189900,2.9865972000000003,567154.80828,170.14644248399998
20251223,512100.SH,BUY,215100,2.9995998,645213.91698,193.56417509399998
20251225,512100.SH,BUY,39400,3.0446088,119957.58671999999,35.987276015999996
20251226,512100.SH,BUY,79900,3.0696138,245262.14262,73.57864278599999
20251229,512100.SH,BUY,132300,3.0826163999999996,407830.1497199999,122.34904491599997
20251231,512100.SH,SELL,104800,3.0863826000000003,323452.89648000005,97.035868944
20260105,512100.SH,SELL,136800,3.089382,422627.4576,126.78823727999999
20260107,512100.SH,BUY,136600,3.195639,436524.2874,130.95728622
20260108,512100.SH,BUY,105500,3.1966392,337245.43559999997,101.17363067999999
20260109,512100.SH,BUY,116200,3.2266452,374936.17224,112.48085167199999
20260113,512100.SH,BUY,75600,3.4086816,257696.32895999998,77.30889868799999
20260114,512100.SH,SELL,73800,3.3183362,244893.21156,73.467963468
20260115,512100.SH,SELL,79900,3.3173364000000003,265055.17836,79.516553508
20260116,512100.SH,SELL,312200,3.3663266000000003,1050967.16452,315.29014935600003
20260119,512100.SH,SELL,383000,3.2753448,1254457.0584,376.33711751999994
20260122,512100.SH,BUY,90000,3.315663,298409.67,89.52290099999999
20260123,512100.SH,BUY,66800,3.3436686,223357.06248,67.007118744
20260126,512100.SH,BUY,151100,3.4066812,514749.52932,154.42485879599997
20260129,512100.SH,SELL,62100,3.3563286000000003,208428.00606,62.528401818
20260130,512100.SH,BUY,77700,3.3216642000000003,258093.30834000002,77.427992502
20260202,512100.SH,SELL,96100,3.2733452,314568.47372,94.370542116
20260203,512100.SH,SELL,227400,3.214357,730944.7818,219.28343453999997
20260205,512100.SH,BUY,99000,3.2596518,322705.5282,96.81165845999999
20260206,512100.SH,BUY,75500,3.190638,240893.169,72.26795069999999
20260209,512100.SH,SELL,174500,3.2613476,569105.1562,170.73154685999998
20260210,512100.SH,BUY,51400,3.3006599999999997,169653.924,50.8961772
20260211,512100.SH,BUY,125900,3.2956589999999997,414923.46809999994,124.47704042999997
20260212,512100.SH,BUY,56700,3.3016602,187204.13334,56.16124000199999
20260224,512100.SH,SELL,234000,3.3203358,776958.5772,233.08757316
20260225,512100.SH,BUY,75200,3.3286656,250315.65312,75.094695936
20260226,512100.SH,BUY,51200,3.3786756000000002,172988.19072,51.896457216
20260227,512100.SH,BUY,129000,3.3836766,436494.2814,130.94828442
20260302,512100.SH,BUY,99900,3.3966792,339328.25208,101.79847562399999
20260304,512100.SH,BUY,61700,3.2356469999999997,199639.41989999998,59.891825969999985
20260305,512100.SH,SELL,154600,3.2843430000000002,507759.42780000006,152.32782834
20260306,512100.SH,SELL,262400,3.244351,851317.7024,255.39531071999997
20260311,512100.SH,BUY,54800,3.3466692,183397.47216,55.019241648
20260312,512100.SH,BUY,38800,3.3326664,129307.45632,38.792236896
20260313,512100.SH,BUY,67600,3.320664,224476.8864,67.34306591999999
20260316,512100.SH,SELL,69800,3.2833432,229177.35536,68.75320660799999
20260317,512100.SH,SELL,91400,3.2843430000000002,300188.9502,90.05668505999999
20260326,512100.SH,BUY,246900,3.0866171999999996,762085.7866799999,228.62573600399995
20260327,512100.SH,BUY,130100,3.0166032,392460.07632,117.73802289599999
20260331,512100.SH,SELL,150900,3.104379,468450.79110000003,140.53523733
20260401,512100.SH,SELL,39600,3.1003798000000002,122775.04008,36.832512023999996
20260402,512100.SH,SELL,186500,3.089382,576169.743,172.8509229
20260409,512100.SH,BUY,111200,3.1566312,351017.38944,105.30521683199999
20260410,512100.SH,BUY,119900,3.1866372,382077.80027999997,114.62334008399998
20260415,512100.SH,BUY,45400,3.2836566,149078.00964,44.723402891999996
20260420,512100.SH,BUY,46900,3.3296658,156161.32602,46.848397806
20260421,512100.SH,BUY,189500,3.3376674,632487.9723,189.74639169
20260423,512100.SH,SELL,124500,3.4003197999999997,423339.81509999995,127.00194452999997
20260424,512100.SH,SELL,174900,3.3283342000000005,582125.6515800001,174.637695474
20260427,512100.SH,SELL,213500,3.3223354,709318.6079000001,212.79558237
20260506,512100.SH,BUY,63000,3.3836766,213171.62579999998,63.95148773999999
20260507,512100.SH,BUY,142600,3.4486896,491783.13696,147.53494108799998
20260508,512100.SH,BUY,144600,3.4726944,502151.61024,150.645483072
20260511,512100.SH,BUY,102600,3.525705,361737.333,108.52119989999998
20260512,512100.SH,BUY,41000,3.555711,145784.151,43.7352453
20260513,512100.SH,SELL,74800,3.509298,262495.4904,78.74864712
20260515,512100.SH,SELL,98200,3.5252947999999997,346183.94935999997,103.85518480799998
20260518,512100.SH,SELL,114100,3.4723053999999998,396190.04614,118.85701384199999
20260519,512100.SH,SELL,206700,3.4993,723305.3099999999,216.99159299999997
20260520,512100.SH,BUY,92500,3.5177034,325387.5645,97.61626934999998
20260521,512100.SH,BUY,96600,3.555711,343481.6826,103.04450478
20260522,512100.SH,SELL,54300,3.4453108,187080.37644,56.124112931999996
20260527,512100.SH,BUY,39600,3.4916982,138271.24872,41.481374616
20260528,512100.SH,SELL,174400,3.4363126,599292.91744,179.78787523199998
20260617,512100.SH,BUY,134500,3.475695,467480.9775,140.24429324999997
20260618,512100.SH,BUY,120900,3.5017001999999997,423355.55418,127.00666625399998
20260625,512100.SH,SELL,39900,3.5482902,141576.77898,42.473033693999994
20260626,512100.SH,SELL,70800,3.54929,251289.73200000002,75.3869196
20260629,512100.SH,SELL,144700,3.4733052000000004,502587.2624400001,150.776178732
20260702,512100.SH,BUY,87600,3.5637126,312181.22376,93.654367128
20260707,512100.SH,SELL,87600,3.4103178,298743.83928,89.623151784
20260724,512100.SH,BUY,95200,2.8865772,274802.14944,82.44064483199999
20260727,512100.SH,SELL,95200,2.829434,269362.1168,80.80863504
20260728,512100.SH,BUY,183300,2.8915782,530026.28406,159.00788521799998
20260729,512100.SH,SELL,42200,2.8484302,120203.75444,36.061126332
20260730,512100.SH,BUY,96100,2.860572,274900.9692,82.47029076
20260731,512100.SH,SELL,237200,2.8764246,682287.91512,204.686374536
20260803,512100.SH,BUY,83700,2.85057,238592.70899999997,71.57781269999998
20260805,512100.SH,BUY,245700,2.930586,720044.9802,216.01349405999997
20260806,512100.SH,BUY,223300,3.0006,670033.98,201.01019399999998
