trade_date,code,side,asset_type,commission,slippage,tax,transfer_fee,total_fee
20230406,512100.SH,BUY,ETF,59.573102238000004,39.707460000000005,0.0,0.0,99.28056223800002
20230407,512100.SH,BUY,ETF,74.18059315199999,49.44384,0.0,0.0,123.624433152
20230410,512100.SH,BUY,ETF,27.01980288,18.009600000000002,0.0,0.0,45.029402880000006
20230411,512100.SH,SELL,ETF,64.325612304,42.892320000000005,0.0,0.0,107.21793230400002
20230412,512100.SH,SELL,ETF,96.41763261599998,64.29128,0.0,0.0,160.70891261599996
20230508,512100.SH,BUY,ETF,37.86385125599999,25.23752,0.0,0.0,63.10137125599999
20230509,512100.SH,BUY,ETF,70.82013119399998,47.20398,0.0,0.0,118.02411119399999
20230510,512100.SH,SELL,ETF,107.24939582999998,71.5139,0.0,0.0,178.76329583
20230525,512100.SH,BUY,ETF,113.94658475999998,75.9492,0.0,0.0,189.89578475999997
20230526,512100.SH,BUY,ETF,131.77870047000002,87.83490000000002,0.0,0.0,219.61360047000005
20230529,512100.SH,BUY,ETF,62.635304555999994,41.748520000000006,0.0,0.0,104.38382455600001
20230531,512100.SH,SELL,ETF,47.92513305599999,31.95648,0.0,0.0,79.88161305599999
20230602,512100.SH,SELL,ETF,28.58548176,19.0608,0.0,0.0,47.64628176
20230605,512100.SH,SELL,ETF,80.051526492,53.37836,0.0,0.0,133.42988649199998
20230606,512100.SH,SELL,ETF,63.977561928,42.66024,0.0,0.0,106.637801928
20230607,512100.SH,SELL,ETF,91.38211992,60.933600000000006,0.0,0.0,152.31571992
20230608,512100.SH,BUY,ETF,47.61253060199999,31.735340000000004,0.0,0.0,79.347870602
20230612,512100.SH,BUY,ETF,76.62161125799999,51.07086,0.0,0.0,127.69247125799998
20230613,512100.SH,BUY,ETF,41.320302407999996,27.541359999999997,0.0,0.0,68.861662408
20230614,512100.SH,BUY,ETF,63.060609599999985,42.032,0.0,0.0,105.09260959999997
20230616,512100.SH,SELL,ETF,111.59087736,74.4088,0.0,0.0,185.99967736
20230619,512100.SH,SELL,ETF,121.30320450599999,80.88498000000001,0.0,0.0,202.188184506
20230620,512100.SH,BUY,ETF,29.336986223999997,19.55408,0.0,0.0,48.891066224
20230626,512100.SH,SELL,ETF,28.626513552,19.088160000000002,0.0,0.0,47.714673552
20230629,512100.SH,BUY,ETF,38.740386527999995,25.82176,0.0,0.0,64.562146528
20230630,512100.SH,BUY,ETF,61.89307614,41.253800000000005,0.0,0.0,103.14687614
20230705,512100.SH,SELL,ETF,46.81562500199999,31.216659999999997,0.0,0.0,78.03228500199998
20230706,512100.SH,SELL,ETF,55.307796227999994,36.879239999999996,0.0,0.0,92.18703622799998
20230711,512100.SH,BUY,ETF,41.69882809799999,27.79366,0.0,0.0,69.492488098
20230713,512100.SH,BUY,ETF,29.592877392,19.72464,0.0,0.0,49.317517392
20230718,512100.SH,SELL,ETF,35.061966203999994,23.379320000000003,0.0,0.0,58.441286203999994
20230719,512100.SH,SELL,ETF,36.10737707999999,24.0764,0.0,0.0,60.18377707999999
20230727,512100.SH,BUY,ETF,53.99171618399999,35.98728,0.0,0.0,89.97899618399998
20230728,512100.SH,BUY,ETF,54.75194819999999,36.494,0.0,0.0,91.24594819999999
20230731,512100.SH,SELL,ETF,109.38220918200001,72.93606000000001,0.0,0.0,182.31826918200002
20230822,512100.SH,BUY,ETF,88.99134470999998,59.3157,0.0,0.0,148.30704470999999
20230823,512100.SH,SELL,ETF,28.187911289999995,18.7957,0.0,0.0,46.98361129
20230825,512100.SH,SELL,ETF,59.554406736000004,39.71088,0.0,0.0,99.26528673600001
20230831,512100.SH,BUY,ETF,79.73404361999998,53.1454,0.0,0.0,132.87944362
20230904,512100.SH,SELL,ETF,79.60515578400002,53.08072000000001,0.0,0.0,132.68587578400002
20230905,512100.SH,BUY,ETF,31.143617477999996,20.75826,0.0,0.0,51.901877477999996
20230906,512100.SH,SELL,ETF,30.893520060000004,20.599800000000005,0.0,0.0,51.49332006000001
20230907,512100.SH,BUY,ETF,136.89748402199996,91.24673999999999,0.0,0.0,228.14422402199995
20230908,512100.SH,SELL,ETF,54.979001999999994,36.660000000000004,0.0,0.0,91.639002
20230912,512100.SH,SELL,ETF,80.591568462,53.73846,0.0,0.0,134.330028462
20230918,512100.SH,BUY,ETF,32.028584435999996,21.348119999999998,0.0,0.0,53.376704436
20230919,512100.SH,BUY,ETF,29.296448117999997,19.527060000000002,0.0,0.0,48.823508118
20230920,512100.SH,SELL,ETF,28.524054048,19.019840000000002,0.0,0.0,47.543894048
20230921,512100.SH,SELL,ETF,32.033592,21.36,0.0,0.0,53.393592
20230926,512100.SH,BUY,ETF,71.60031719999998,47.724,0.0,0.0,119.32431719999997
20230927,512100.SH,BUY,ETF,95.14587537,63.4179,0.0,0.0,158.56377537
20230928,512100.SH,BUY,ETF,116.200725498,77.45166,0.0,0.0,193.652385498
20231009,512100.SH,BUY,ETF,31.262651279999993,20.837600000000002,0.0,0.0,52.100251279999995
20231010,512100.SH,BUY,ETF,66.57938321399999,44.37738,0.0,0.0,110.95676321399999
20231012,512100.SH,SELL,ETF,75.774921984,50.526720000000005,0.0,0.0,126.30164198400001
20231013,512100.SH,SELL,ETF,136.1247696,90.768,0.0,0.0,226.8927696
20231017,512100.SH,BUY,ETF,86.410018548,57.595160000000014,0.0,0.0,144.005178548
20231018,512100.SH,BUY,ETF,31.37145303599999,20.91012,0.0,0.0,52.28157303599999
20231020,512100.SH,SELL,ETF,97.316072892,64.89036,0.0,0.0,162.206432892
20231024,512100.SH,SELL,ETF,72.37582194,48.260200000000005,0.0,0.0,120.63602194
20231025,512100.SH,BUY,ETF,49.47965395199999,32.979839999999996,0.0,0.0,82.45949395199999
20231026,512100.SH,BUY,ETF,109.80035567999998,73.18560000000001,0.0,0.0,182.98595568
20231027,512100.SH,BUY,ETF,117.06648861599999,78.02871999999999,0.0,0.0,195.09520861599998
20231030,512100.SH,BUY,ETF,71.18533422,47.4474,0.0,0.0,118.63273422
20231031,512100.SH,SELL,ETF,36.675343464,24.45512,0.0,0.0,61.130463464
20231101,512100.SH,SELL,ETF,93.782029842,62.533860000000004,0.0,0.0,156.315889842
20231102,512100.SH,SELL,ETF,103.09831621199997,68.74596,0.0,0.0,171.84427621199995
20231103,512100.SH,SELL,ETF,56.299667814,37.540620000000004,0.0,0.0,93.840287814
20231107,512100.SH,BUY,ETF,60.378313248,40.24416000000001,0.0,0.0,100.622473248
20231108,512100.SH,BUY,ETF,110.93908337999999,73.94460000000001,0.0,0.0,184.88368337999998
20231109,512100.SH,BUY,ETF,117.434692242,78.27414,0.0,0.0,195.708832242
20231110,512100.SH,SELL,ETF,78.23940898800001,52.17004000000001,0.0,0.0,130.409448988
20231113,512100.SH,SELL,ETF,111.50092535399997,74.34882,0.0,0.0,185.849745354
20231114,512100.SH,SELL,ETF,96.46286356799999,64.32144000000001,0.0,0.0,160.78430356799998
20231115,512100.SH,BUY,ETF,66.89687669999999,44.589,0.0,0.0,111.48587669999999
20231116,512100.SH,BUY,ETF,103.35551697,68.8899,0.0,0.0,172.24541697
20231122,512100.SH,BUY,ETF,87.89582564999999,58.5855,0.0,0.0,146.48132565
20231123,512100.SH,BUY,ETF,64.18343411999999,42.78040000000001,0.0,0.0,106.96383412
20231124,512100.SH,SELL,ETF,129.435597702,86.30766,0.0,0.0,215.743257702
20231127,512100.SH,SELL,ETF,87.02816088599998,58.030379999999994,0.0,0.0,145.05854088599997
20231128,512100.SH,SELL,ETF,108.9801996,72.668,0.0,0.0,181.6481996
20231130,512100.SH,SELL,ETF,177.96999888,118.6704,0.0,0.0,296.64039888
20231205,512100.SH,BUY,ETF,112.7715498,75.166,0.0,0.0,187.9375498
20231206,512100.SH,BUY,ETF,128.537062272,85.67424000000001,0.0,0.0,214.211302272
20231208,512100.SH,SELL,ETF,44.241090011999994,29.499960000000005,0.0,0.0,73.741050012
20231211,512100.SH,SELL,ETF,194.83817456999998,129.9181,0.0,0.0,324.75627456999996
20231214,512100.SH,BUY,ETF,88.407667998,58.92666,0.0,0.0,147.334327998
20231215,512100.SH,BUY,ETF,110.75598676799999,73.82256000000001,0.0,0.0,184.578546768
20231218,512100.SH,BUY,ETF,45.701148401999994,30.461340000000003,0.0,0.0,76.162488402
20231219,512100.SH,SELL,ETF,73.42735159199998,48.96136,0.0,0.0,122.38871159199998
20231220,512100.SH,SELL,ETF,165.42416854799998,110.30484,0.0,0.0,275.72900854799997
20231228,512100.SH,BUY,ETF,50.737145399999996,33.818000000000005,0.0,0.0,84.5551454
20231229,512100.SH,BUY,ETF,98.70671739599999,65.79132000000001,0.0,0.0,164.498037396
20240102,512100.SH,BUY,ETF,115.32479034599997,76.86782,0.0,0.0,192.19261034599998
20240103,512100.SH,BUY,ETF,143.50561538399998,95.65128000000001,0.0,0.0,239.156895384
20240105,512100.SH,SELL,ETF,127.99492589399999,85.34702,0.0,0.0,213.341945894
20240108,512100.SH,SELL,ETF,271.88346243,181.2919,0.0,0.0,453.17536243
20240112,512100.SH,BUY,ETF,42.48486527399999,28.31758,0.0,0.0,70.802445274
20240118,512100.SH,BUY,ETF,57.89717712,38.5904,0.0,0.0,96.48757712
20240119,512100.SH,BUY,ETF,61.867871099999995,41.237,0.0,0.0,103.1048711
20240123,512100.SH,SELL,ETF,55.7108556,37.148,0.0,0.0,92.8588556
20240125,512100.SH,BUY,ETF,117.08191169999999,78.03899999999999,0.0,0.0,195.12091169999997
20240126,512100.SH,BUY,ETF,212.164684452,141.41484,0.0,0.0,353.579524452
20240129,512100.SH,BUY,ETF,38.086045686000006,25.385620000000003,0.0,0.0,63.47166568600001
20240130,512100.SH,SELL,ETF,151.69015589999998,101.14699999999999,0.0,0.0,252.83715589999997
20240131,512100.SH,SELL,ETF,292.34764877399994,194.93742,0.0,0.0,487.2850687739999
20240208,512100.SH,BUY,ETF,71.7503472,47.824000000000005,0.0,0.0,119.5743472
20240219,512100.SH,BUY,ETF,145.547433666,97.01222000000001,0.0,0.0,242.559653666
20240220,512100.SH,BUY,ETF,96.41557925999997,64.26419999999999,0.0,0.0,160.67977925999998
20240221,512100.SH,BUY,ETF,102.511778256,68.32751999999999,0.0,0.0,170.839298256
20240222,512100.SH,BUY,ETF,74.17867276799998,49.44256,0.0,0.0,123.62123276799998
20240223,512100.SH,BUY,ETF,33.991907022,22.656740000000003,0.0,0.0,56.648647022000006
20240226,512100.SH,BUY,ETF,47.745967283999995,31.82428,0.0,0.0,79.570247284
20240227,512100.SH,BUY,ETF,41.4622908,27.636000000000003,0.0,0.0,69.0982908
20240229,512100.SH,SELL,ETF,105.009413916,70.02028,0.0,0.0,175.02969391599999
20240301,512100.SH,SELL,ETF,48.900178008000005,32.606640000000006,0.0,0.0,81.50681800800001
20240304,512100.SH,SELL,ETF,88.746667116,59.17628,0.0,0.0,147.922947116
20240305,512100.SH,BUY,ETF,36.98101472399999,24.64908,0.0,0.0,61.63009472399999
20240306,512100.SH,SELL,ETF,100.621951584,67.09472000000001,0.0,0.0,167.716671584
20240308,512100.SH,SELL,ETF,55.04618855999999,36.7048,0.0,0.0,91.75098856
20240313,512100.SH,BUY,ETF,39.35442931199999,26.231040000000004,0.0,0.0,65.585469312
20240314,512100.SH,BUY,ETF,64.90531846799999,43.26156,0.0,0.0,108.166878468
20240315,512100.SH,SELL,ETF,91.35728488800001,60.91704000000001,0.0,0.0,152.27432488800002
20240319,512100.SH,BUY,ETF,86.48785411199998,57.647040000000004,0.0,0.0,144.13489411199998
20240320,512100.SH,BUY,ETF,99.73850371199998,66.47904,0.0,0.0,166.21754371199998
20240321,512100.SH,BUY,ETF,58.920861816,39.27272,0.0,0.0,98.193581816
20240325,512100.SH,SELL,ETF,29.467125395999997,19.64868,0.0,0.0,49.115805396
20240326,512100.SH,SELL,ETF,181.10041267199998,120.75775999999999,0.0,0.0,301.85817267199997
20240327,512100.SH,SELL,ETF,125.15056487999999,83.45040000000002,0.0,0.0,208.60096488
20240328,512100.SH,SELL,ETF,197.23349541,131.51530000000002,0.0,0.0,328.74879541
20240329,512100.SH,BUY,ETF,106.32434061599997,70.86872,0.0,0.0,177.19306061599997
20240401,512100.SH,BUY,ETF,40.845127392,27.224640000000004,0.0,0.0,68.069767392
20240402,512100.SH,BUY,ETF,171.23133942,114.1314,0.0,0.0,285.36273942
20240403,512100.SH,BUY,ETF,63.444446352,42.28784,0.0,0.0,105.732286352
20240409,512100.SH,SELL,ETF,147.54624484800001,98.38384,0.0,0.0,245.93008484800004
20240410,512100.SH,SELL,ETF,230.44270224,153.65920000000003,0.0,0.0,384.10190224
20240419,512100.SH,BUY,ETF,64.29280599,42.853300000000004,0.0,0.0,107.14610599000001
20240422,512100.SH,BUY,ETF,79.07961275999999,52.7092,0.0,0.0,131.78881275999998
20240423,512100.SH,SELL,ETF,143.13241779,95.4407,0.0,0.0,238.57311779000003
20240426,512100.SH,BUY,ETF,61.27939342799999,40.84476,0.0,0.0,102.124153428
20240429,512100.SH,BUY,ETF,36.846467819999994,24.5594,0.0,0.0,61.40586782
20240430,512100.SH,BUY,ETF,89.703477108,59.79036,0.0,0.0,149.493837108
20240507,512100.SH,BUY,ETF,66.247786908,44.15636,0.0,0.0,110.404146908
20240509,512100.SH,BUY,ETF,30.414861755999997,20.272520000000004,0.0,0.0,50.687381756
20240513,512100.SH,SELL,ETF,125.978459268,84.00243999999999,0.0,0.0,209.98089926799997
20240514,512100.SH,SELL,ETF,160.87341888,107.27040000000001,0.0,0.0,268.14381888
20240520,512100.SH,BUY,ETF,117.75794687999999,78.48960000000001,0.0,0.0,196.24754688000002
20240521,512100.SH,BUY,ETF,73.595476152,49.05384000000001,0.0,0.0,122.64931615200001
20240522,512100.SH,SELL,ETF,39.85470746399999,26.575120000000002,0.0,0.0,66.429827464
20240523,512100.SH,SELL,ETF,149.687666478,99.81174,0.0,0.0,249.49940647800003
20240527,512100.SH,BUY,ETF,42.36805191599999,28.23972,0.0,0.0,70.60777191599999
20240528,512100.SH,SELL,ETF,42.54726884399999,28.370520000000003,0.0,0.0,70.91778884399999
20240613,512100.SH,BUY,ETF,111.29306416200001,74.18054000000001,0.0,0.0,185.47360416200002
20240618,512100.SH,SELL,ETF,110.45806396799999,73.65344,0.0,0.0,184.111503968
20240619,512100.SH,BUY,ETF,59.77486258199999,39.84194,0.0,0.0,99.61680258199999
20240620,512100.SH,BUY,ETF,82.06577987399999,54.699580000000005,0.0,0.0,136.76535987399998
20240624,512100.SH,SELL,ETF,62.899037675999985,41.94108,0.0,0.0,104.84011767599998
20240625,512100.SH,SELL,ETF,72.63167075999999,48.430800000000005,0.0,0.0,121.06247076
20240704,512100.SH,BUY,ETF,56.7728523,37.841,0.0,0.0,94.61385229999999
20240708,512100.SH,SELL,ETF,55.80191738399999,37.20872,0.0,0.0,93.01063738399999
20240712,512100.SH,BUY,ETF,110.55074572799998,73.68576,0.0,0.0,184.236505728
20240716,512100.SH,SELL,ETF,30.210916607999998,20.14464,0.0,0.0,50.355556608
20240717,512100.SH,SELL,ETF,78.754585932,52.51356,0.0,0.0,131.26814593199998
20240729,512100.SH,BUY,ETF,52.669231739999994,35.1058,0.0,0.0,87.77503174
20240730,512100.SH,BUY,ETF,166.37636861999997,110.89540000000001,0.0,0.0,277.27176862
20240731,512100.SH,BUY,ETF,123.083321742,82.03914,0.0,0.0,205.12246174199998
20240801,512100.SH,BUY,ETF,85.62692195999999,57.0732,0.0,0.0,142.70012196
20240805,512100.SH,SELL,ETF,42.72435341999999,28.4886,0.0,0.0,71.21295341999999
20240806,512100.SH,SELL,ETF,91.32528128999999,60.895700000000005,0.0,0.0,152.22098129
20240807,512100.SH,SELL,ETF,45.23050209,30.1597,0.0,0.0,75.39020209
20240809,512100.SH,SELL,ETF,77.579361024,51.72992000000001,0.0,0.0,129.309281024
20240812,512100.SH,SELL,ETF,170.697533664,113.82112000000001,0.0,0.0,284.518653664
20240816,512100.SH,BUY,ETF,102.09385468799998,68.04896,0.0,0.0,170.142814688
20240819,512100.SH,BUY,ETF,52.28917574399999,34.85248,0.0,0.0,87.14165574399999
20240820,512100.SH,SELL,ETF,41.697538824,27.80392,0.0,0.0,69.501458824
20240821,512100.SH,SELL,ETF,109.82387083199998,73.23056,0.0,0.0,183.05443083199998
20240829,512100.SH,BUY,ETF,35.302059,23.53,0.0,0.0,58.832059
20240902,512100.SH,BUY,ETF,96.253036758,64.15586,0.0,0.0,160.408896758
20240906,512100.SH,BUY,ETF,136.38951244799998,90.90816,0.0,0.0,227.29767244799996
20240909,512100.SH,BUY,ETF,31.268502449999996,20.8415,0.0,0.0,52.110002449999996
20240911,512100.SH,SELL,ETF,91.344687408,60.908640000000005,0.0,0.0,152.25332740800002
20240912,512100.SH,SELL,ETF,89.755125384,59.84872000000001,0.0,0.0,149.603845384
20240913,512100.SH,SELL,ETF,111.73700812799999,74.50624,0.0,0.0,186.243248128
20240918,512100.SH,BUY,ETF,30.754499669999994,20.498900000000003,0.0,0.0,51.25339966999999
20240920,512100.SH,BUY,ETF,39.734905391999995,26.48464,0.0,0.0,66.21954539199999
20240923,512100.SH,BUY,ETF,62.27463243599999,41.508120000000005,0.0,0.0,103.782752436
20240924,512100.SH,BUY,ETF,158.897883222,105.91073999999999,0.0,0.0,264.808623222
20240925,512100.SH,BUY,ETF,103.329321732,68.87244000000001,0.0,0.0,172.20176173200002
20240926,512100.SH,BUY,ETF,75.876202206,50.574020000000004,0.0,0.0,126.450222206
20240927,512100.SH,BUY,ETF,89.74569554999998,59.8185,0.0,0.0,149.56419554999997
20240930,512100.SH,BUY,ETF,44.273852999999995,29.51,0.0,0.0,73.783853
20241010,512100.SH,SELL,ETF,123.38619782399998,82.27392,0.0,0.0,205.660117824
20241011,512100.SH,SELL,ETF,236.72044644000002,157.8452,0.0,0.0,394.56564644
20241014,512100.SH,SELL,ETF,356.2912275,237.57500000000002,0.0,0.0,593.8662275
20241017,512100.SH,BUY,ETF,188.45388323999998,125.61079999999998,0.0,0.0,314.06468323999997
20241021,512100.SH,BUY,ETF,131.18551185599998,87.43952,0.0,0.0,218.62503185599996
20241022,512100.SH,BUY,ETF,86.37074069399999,57.56898000000001,0.0,0.0,143.93972069400002
20241023,512100.SH,BUY,ETF,113.66500845599998,75.76152,0.0,0.0,189.42652845599997
20241029,512100.SH,BUY,ETF,81.33546383999999,54.2128,0.0,0.0,135.54826384
20241030,512100.SH,BUY,ETF,42.1164216,28.072000000000003,0.0,0.0,70.1884216
20241104,512100.SH,SELL,ETF,72.70545599999998,48.480000000000004,0.0,0.0,121.18545599999999
20241105,512100.SH,SELL,ETF,81.2957376,54.208000000000006,0.0,0.0,135.5037376
20241107,512100.SH,BUY,ETF,83.15997866999999,55.428900000000006,0.0,0.0,138.58887866999999
20241108,512100.SH,BUY,ETF,73.8987768,49.256,0.0,0.0,123.1547768
20241111,512100.SH,SELL,ETF,70.82933129999999,47.229000000000006,0.0,0.0,118.05833129999999
20241112,512100.SH,SELL,ETF,47.2495482,31.506,0.0,0.0,78.75554819999999
20241113,512100.SH,SELL,ETF,139.77875865599998,93.20448,0.0,0.0,232.98323865599997
20241114,512100.SH,SELL,ETF,120.20122494599998,80.15018,0.0,0.0,200.351404946
20241115,512100.SH,SELL,ETF,322.48960917600004,215.03608000000003,0.0,0.0,537.525689176
20241118,512100.SH,BUY,ETF,64.75819905,43.1635,0.0,0.0,107.92169905
20241119,512100.SH,BUY,ETF,127.86732835199997,85.22784,0.0,0.0,213.09516835199997
20241120,512100.SH,BUY,ETF,152.23979186999998,101.47290000000001,0.0,0.0,253.71269187
20241121,512100.SH,BUY,ETF,152.162406396,101.42132,0.0,0.0,253.58372639599997
20241122,512100.SH,BUY,ETF,96.107897736,64.05912,0.0,0.0,160.167017736
20241125,512100.SH,BUY,ETF,75.32166131999999,50.2044,0.0,0.0,125.52606132
20241127,512100.SH,SELL,ETF,92.58853858799999,61.738040000000005,0.0,0.0,154.326578588
20241129,512100.SH,SELL,ETF,69.685930026,46.46658,0.0,0.0,116.15251002599999
20241202,512100.SH,BUY,ETF,96.10429701599999,64.05672,0.0,0.0,160.161017016
20241203,512100.SH,BUY,ETF,108.52119989999998,72.333,0.0,0.0,180.85419989999997
20241205,512100.SH,SELL,ETF,72.64381832999999,48.438900000000004,0.0,0.0,121.08271832999999
20241206,512100.SH,SELL,ETF,42.159596394,28.11202,0.0,0.0,70.271616394
20241210,512100.SH,BUY,ETF,29.127274289999995,19.4143,0.0,0.0,48.54157429
20241211,512100.SH,SELL,ETF,45.020334131999995,30.019560000000006,0.0,0.0,75.039894132
20241213,512100.SH,BUY,ETF,56.760549839999996,37.8328,0.0,0.0,94.59334984
20241217,512100.SH,SELL,ETF,86.648106912,57.77696,0.0,0.0,144.425066912
20241218,512100.SH,SELL,ETF,235.45290000000003,157.0,0.0,0.0,392.4529
20241219,512100.SH,SELL,ETF,39.25689705,26.1765,0.0,0.0,65.43339705
20241220,512100.SH,SELL,ETF,81.50209631999999,54.345600000000005,0.0,0.0,135.84769632
20241223,512100.SH,BUY,ETF,103.851456138,69.22046000000002,0.0,0.0,173.071916138
20241224,512100.SH,SELL,ETF,128.68625759999998,85.808,0.0,0.0,214.49425759999997
20241226,512100.SH,SELL,ETF,160.64486459999998,107.11800000000001,0.0,0.0,267.7628646
20241227,512100.SH,BUY,ETF,181.453723488,120.94496000000001,0.0,0.0,302.398683488
20241230,512100.SH,SELL,ETF,33.695199611999996,22.467959999999998,0.0,0.0,56.163159611999994
20250102,512100.SH,SELL,ETF,142.53964636799998,95.04544000000001,0.0,0.0,237.585086368
20250107,512100.SH,BUY,ETF,33.39559778399999,22.25928,0.0,0.0,55.65487778399999
20250108,512100.SH,BUY,ETF,91.453727088,60.95696,0.0,0.0,152.410687088
20250109,512100.SH,BUY,ETF,150.02027805599997,99.99352,0.0,0.0,250.01379805599998
20250110,512100.SH,BUY,ETF,208.671986052,139.08684000000002,0.0,0.0,347.758826052
20250113,512100.SH,SELL,ETF,46.497928554,31.004820000000002,0.0,0.0,77.502748554
20250114,512100.SH,SELL,ETF,140.09693500799997,93.41664,0.0,0.0,233.51357500799998
20250115,512100.SH,SELL,ETF,41.40371759999999,27.608,0.0,0.0,69.0117176
20250116,512100.SH,BUY,ETF,95.63662349999998,63.745000000000005,0.0,0.0,159.3816235
20250117,512100.SH,BUY,ETF,164.89767293999995,109.9098,0.0,0.0,274.80747293999997
20250120,512100.SH,SELL,ETF,92.82135201599999,61.89328,0.0,0.0,154.714632016
20250121,512100.SH,SELL,ETF,53.301737519999996,35.5416,0.0,0.0,88.84333752
20250122,512100.SH,SELL,ETF,104.56730235599998,69.72548,0.0,0.0,174.29278235599998
20250123,512100.SH,SELL,ETF,42.064605396000005,28.048680000000004,0.0,0.0,70.11328539600001
20250124,512100.SH,SELL,ETF,97.16973216600002,64.79278000000001,0.0,0.0,161.962512166
20250205,512100.SH,SELL,ETF,133.303893888,88.88704000000001,0.0,0.0,222.19093388800002
20250206,512100.SH,BUY,ETF,58.311139896,38.86632,0.0,0.0,97.177459896
20250207,512100.SH,BUY,ETF,105.1170192,70.06400000000001,0.0,0.0,175.1810192
20250210,512100.SH,BUY,ETF,250.09175834999996,166.6945,0.0,0.0,416.78625834999997
20250211,512100.SH,BUY,ETF,201.96198431999997,134.61440000000002,0.0,0.0,336.57638432
20250212,512100.SH,BUY,ETF,54.54055593,36.353100000000005,0.0,0.0,90.89365593
20250214,512100.SH,SELL,ETF,135.857583048,90.58984000000001,0.0,0.0,226.44742304800002
20250219,512100.SH,SELL,ETF,91.15977439799998,60.78533999999999,0.0,0.0,151.945114398
20250224,512100.SH,BUY,ETF,111.78795311999998,74.5104,0.0,0.0,186.29835312
20250225,512100.SH,SELL,ETF,40.125133368,26.755439999999997,0.0,0.0,66.880573368
20250226,512100.SH,SELL,ETF,119.91457228799997,79.95904,0.0,0.0,199.87361228799998
20250227,512100.SH,SELL,ETF,75.721172736,50.490880000000004,0.0,0.0,126.212052736
20250228,512100.SH,SELL,ETF,41.341869972,27.56676,0.0,0.0,68.908629972
20250303,512100.SH,SELL,ETF,86.71565339999998,57.822,0.0,0.0,144.53765339999998
20250304,512100.SH,SELL,ETF,207.641743344,138.45552,0.0,0.0,346.097263344
20250306,512100.SH,BUY,ETF,37.661610816,25.10272,0.0,0.0,62.764330816
20250307,512100.SH,BUY,ETF,134.9909928,89.976,0.0,0.0,224.96699279999999
