trade_date,nav_b0,nav_b1,nav_bh,equity_b0,equity_b1,cash_b0,cash_b1,etf_val_b0,etf_val_b1
20231009,1.0483486146630636,1.0565018270735762,0.9731662716555227,2306366.95225874,2324304.0195618677,1156378.45225874,1271387.7195618676,1149988.5,1052916.3
20231010,1.0459641234448005,1.054507813287998,0.9699742720911965,2301121.071578561,2319917.1892335955,820885.1715785606,1049476.5892335956,1480235.9000000001,1270440.6
20231011,1.0475670778395008,1.0557349649254597,0.9719692725269067,2304647.5712469015,2322616.9228360113,1159727.5712469018,1049563.3228360116,1144920.0,1273053.5999999999
20231012,1.0509594769469197,1.059720831971034,0.9791512729626528,2312110.8492832235,2331385.830336275,1540573.2492832234,1302178.230336275,771537.6000000001,1029207.6000000001
20231013,1.0490819376129452,1.0579695655858128,0.9771562733984347,2307980.2627484794,2327533.044288788,2194591.562748479,1755936.444288788,113388.7,571596.6
20231016,1.0469214465716643,1.05517107409236,0.9663832738342528,2303227.1824576613,2321376.363003192,1887854.1824576613,1756081.563003192,415373.0,565294.8
20231017,1.045955663968197,1.054520216808265,0.9647872742701068,2301102.4607300335,2319944.4769781833,1173830.8607300334,1468083.0769781831,1127271.6,851861.4
20231018,1.0379610451626635,1.0475306725994622,0.948827274705997,2283514.29935786,2304567.479718817,1251224.4993578598,1363592.8797188168,1032289.8,940974.6000000001
20231019,1.0334292246983017,1.0430853060660181,0.9388522751419232,2273544.2943362636,2294787.67334524,1374227.6943362635,1363705.57334524,899316.6000000001,931082.1000000001
20231020,1.031178875381149,1.0395929412023412,0.9284782755778852,2268593.525838528,2287104.4706451506,2008434.9258385277,1688134.6706451506,260158.6,598969.8
20231023,1.0263747835984156,1.0327533572305396,0.9049372760138833,2258024.523916514,2272057.385907187,1818032.5239165144,1688274.1859071874,439991.99999999994,583783.2
20231024,1.0270211712458106,1.0348594131540714,0.9165082764499176,2259446.576740783,2276690.708938957,2171701.1767407833,1929614.008938957,87745.40000000001,347076.7
20231025,1.028209905990302,1.0369004940132984,0.9268822768859878,2262061.7931786645,2281181.0868292567,1580261.2931786643,1764778.1868292566,681800.5,516402.89999999997
20231026,1.03276764083899,1.0401384060019214,0.9332662773220941,2272088.809845778,2288304.493204227,1023764.5098457782,1398782.7932042272,1248324.3,889521.7
20231027,1.04748071556471,1.051571927492295,0.9508222777582365,2304457.574242362,2313458.240483049,610144.574242362,1008527.4404830489,1694313.0,1304930.8
20231030,1.0582409819591678,1.0612651549800367,0.963191278194415,2328130.160310169,2334783.3409560807,522216.7603101691,771235.5409560809,1805913.4000000001,1563547.8
20231031,1.0542948233995821,1.0575821587892997,0.9580042786306291,2319448.6114790807,2326680.749336459,1004180.8114790808,893523.8493364593,1315267.7999999998,1433156.9
20231101,1.054355655384814,1.0572738663237233,0.9568072790668797,2319582.4418465905,2326002.5059121912,1514094.2418465905,1206136.5059121912,805488.2000000001,1119866.0
20231102,1.052156598939809,1.053364425253831,0.9464332795031661,2314744.5176675795,2317401.7355584283,1890630.9176675794,1549822.5355584284,424113.6,767579.2
20231103,1.0545022161349484,1.056974902125083,0.9584032799394888,2319904.8754968867,2325344.7846751823,1926457.2754968868,1737575.3846751822,393447.60000000003,587769.4
20231106,1.0597150595837754,1.0624903117939286,0.9779542803758476,2331373.131084306,2337478.685946643,1697299.4310843062,1737718.985946643,634073.7000000001,599759.7000000001
20231107,1.0618127647419853,1.0640288356721095,0.9811462808122422,2335988.0824323674,2340863.4384786407,1320175.1824323672,1536524.5384786406,1015812.9,804338.9
20231108,1.0649684545161142,1.0664338042703774,0.9851362812486727,2342930.599935451,2346154.3693948304,792151.699935451,1166713.0693948304,1550778.9,1179441.3
20231109,1.0595632083771083,1.0621775101227604,0.9787522816851396,2331039.0584296384,2336790.5222700727,381149.3584296384,775210.7222700729,1949889.7,1561579.7999999998
20231110,1.0576185085898764,1.0609027849604789,0.9771562821216424,2326760.7188977282,2333986.1269130534,1296221.5188977283,1036016.1269130536,1030539.2,1297970.0
20231113,1.0608660627674822,1.0657247752857373,0.9871312825581816,2333905.3380884607,2344594.505628622,1770822.9380884606,1407690.7056286223,563082.4,936903.8
20231114,1.0614890281274538,1.0670673750997175,0.9923182829947567,2335275.8618803984,2347548.2252193787,2038328.0618803983,1729280.0252193785,296947.8,618268.2000000001
20231115,1.0607882575951033,1.0678796457395099,0.9963082834313679,2333734.1667092275,2349335.220626922,1269013.3667092272,1506348.020626922,1064720.8,842987.2
20231116,1.0543507447397504,1.062847902566327,0.9859342838680152,2319571.638427451,2338265.3856459195,815473.9384274507,1161822.2856459196,1504097.7,1176443.1
20231117,1.059331963789392,1.0687345927348337,0.9967072843046983,2330530.3203366627,2351216.104016634,1271128.5203366627,1161918.3040166341,1059401.8,1189297.8
20231120,1.0628613892156322,1.0724571956012505,1.0034902847414178,2338295.056274391,2359405.8303227513,1216605.0562743905,1162014.3303227513,1121690.0,1197391.5
20231121,1.058999626401193,1.0686054838931485,0.9963082851781732,2329799.1780826245,2350932.0645649265,1152963.0780826246,1162110.3645649268,1176836.0999999999,1188821.7
20231122,1.0506579147460942,1.0615000929218066,0.9855352856149647,2311447.4124414073,2335300.2044279743,569356.4124414072,869108.2044279743,1742091.0000000002,1466192.0
20231123,1.0589026338876661,1.068896445921346,0.9951112860517926,2329585.7945528654,2351572.181026961,441877.1945528652,655153.3810269613,1887708.6,1696418.8
20231124,1.053232848640856,1.0606930132586703,0.9811462864886563,2317112.267009883,2333524.629169075,1499002.9670098834,1086565.729169075,818109.3,1246958.9000000001
20231127,1.0534395701805843,1.0609628804347,0.9815452869255561,2317567.0543972855,2334118.33695634,1662469.0543972855,1376686.33695634,655098.0,957432.0
20231128,1.0534010761145416,1.0615960352609057,0.9851362873624919,2317482.3674519914,2335511.2775739925,2090334.3674519914,1739988.4775739927,227148.0,595522.7999999999
20231129,1.0527184989943876,1.0608939446702812,0.9823432877994642,2315980.6977876527,2333966.6782746185,1846477.2977876526,1740132.2782746186,469503.4,593834.4
20231130,1.052525507906766,1.0606274833183438,0.9759592882364726,2315556.117394885,2333380.463300356,2315556.117394885,2333380.463300356,0.0,0.0
20231201,1.0526124934859318,1.0607151384822544,0.9851362886735167,2315747.48566905,2333573.3046609596,2315747.48566905,2333573.3046609596,0.0,0.0
20231204,1.0526994862539885,1.0608028008903934,0.9807472891105974,2315938.8697587745,2333766.1619588654,2315938.8697587745,2333766.1619588654,0.0,0.0
20231205,1.0476061484609136,1.0582807371740832,0.9631912895477139,2304733.52661401,2328217.621782983,1569670.5266140099,1957910.0217829833,735063.0,370307.60000000003
20231206,1.0499974055045935,1.0599068186110852,0.9671812899848664,2309994.292110106,2331795.000944387,1094600.692110106,1529451.0009443874,1215393.5999999999,802344.0
20231207,1.0492265546068091,1.0596633644788893,0.9663832904220554,2308298.42013498,2331259.4018535563,1409736.4201349805,1529577.4018535563,898562.0,801682.0
20231208,1.04873189481588,1.0590789800594924,0.96438829085928,2307210.168594936,2329973.7561308835,1804474.168594936,1677142.0561308835,502735.99999999994,652831.7
20231211,1.047570240993673,1.0575454840744272,0.9743632912965415,2304654.5301860804,2326600.06496374,2304654.5301860804,2326600.06496374,0.0,0.0
20231212,1.0476568170466476,1.0576328845276566,0.9767572917338386,2304844.9975026245,2326792.3459608443,2304844.9975026245,2326792.3459608443,0.0,0.0
20231213,1.0477434002546677,1.0577202922040636,0.9675802921711721,2305035.480560269,2326984.64284894,2305035.480560269,2326984.64284894,0.0,0.0
20231214,1.0454981149917655,1.0566305723933855,0.9643882926085413,2300095.852981884,2324587.259265448,1721224.3529818843,2032371.9592654482,578871.5,292215.3
20231215,1.0417827791671785,1.0541509204085933,0.9576052930459473,2291922.1141677927,2319132.0248989053,1282002.1141677925,1663212.024898905,1009920.0,655920.0
20231218,1.0349138745635806,1.0486127383294328,0.9424432934833891,2276810.5240398776,2306948.024324752,1348072.1240398774,1510954.024324752,928738.4,795994.0
20231219,1.0350803803536088,1.048882331681249,0.943241293920867,2277176.8367779395,2307541.129698748,1980258.4367779393,1755783.529698748,296918.39999999997,551757.6
20231220,1.0350413781706547,1.04873757476905,0.9264832943583812,2277091.03197544,2307222.66449191,2277091.03197544,2307222.66449191,0.0,0.0
20231221,1.0351269187804208,1.0488242472958904,0.9312712947959314,2277279.2213169257,2307413.3440509588,2277279.2213169257,2307413.3440509588,0.0,0.0
20231222,1.035212466459659,1.0489109269857495,0.9232912952335178,2277467.4262112495,2307604.039368649,2277467.4262112495,2307604.039368649,0.0,0.0
20231225,1.035298021208953,1.0489976138392194,0.9216952956711405,2277655.646659697,2307794.750446283,2277655.646659697,2307794.750446283,0.0,0.0
20231226,1.0353835830288878,1.049084307856892,0.9097252961087992,2277843.882663553,2307985.4772851625,2277843.882663553,2307985.4772851625,0.0,0.0
20231227,1.035741836845501,1.0491710090393596,0.9149122965464942,2278632.041060102,2308176.219886591,2160771.841060102,2308176.219886591,117860.20000000001,0.0
20231228,1.039231280517911,1.0510629280628532,0.9336652969842252,2286308.817139404,2312338.441738277,1944434.8171394037,2139178.441738277,341874.0,173160.0
20231229,1.0448197369312253,1.0545021523713134,0.9472312974219927,2298603.421248696,2319904.7352168895,1460581.421248696,1810206.9352168895,838022.0,509697.80000000005
20240102,1.0401356558623562,1.051263939563553,0.9392512978597961,2288298.442897184,2312780.6670398167,1026319.0428971836,1425793.4670398165,1261979.4000000001,886987.2000000001
20240103,1.0366992121044056,1.0487515451035978,0.9348622982976357,2280738.266629692,2307253.3992279153,468896.3666296921,947376.1992279155,1811841.9,1359877.2
20240104,1.0327753243873945,1.0450936794461687,0.9292762987355117,2272105.713652268,2299206.094781571,1027255.2136522678,947454.4947815707,1244850.5,1351751.6
20240105,1.0282827640242658,1.037875547541868,0.9145132991734235,2262222.080853385,2283326.2045921097,1785715.280853385,1374089.8045921095,476506.8,909236.3999999999
20240108,1.0275982291856482,1.0364929849665048,0.8909722996113718,2260716.104208426,2280284.5669263103,2260716.104208426,2280284.5669263103,0.0,0.0
20240109,1.0276831546591347,1.0365786455437747,0.8909723000493562,2260902.9402500964,2280473.020196304,2260902.9402500964,2280473.020196304,0.0,0.0
20240110,1.0277680871512553,1.0366643132004312,0.8849873004873768,2261089.7917327615,2280661.4890409485,2261089.7917327615,2280661.4890409485,0.0,0.0
20240111,1.02785302666259,1.0367499879370592,0.9025433009254337,2261276.658657698,2280849.97346153,2261276.658657698,2280849.97346153,0.0,0.0
20240112,1.0274101656415149,1.0365694380378556,0.8949623013635265,2260302.3644113326,2280452.7636832823,1980600.2644113328,2139368.063683282,279702.1,141084.69999999998
20240115,1.026957148889062,1.0364496686187603,0.892169301801656,2259305.7275559367,2280189.2709612725,2143928.1275559366,2139544.8709612726,115377.6,140644.40000000002
20240116,1.026786343899454,1.0363584967506523,0.8897753022398213,2258929.9565787986,2279988.692851435,2041504.9565787984,2139721.692851435,217425.0,140267.0
20240117,1.024841963645337,1.0346662406158984,0.8650373026780229,2254652.3200197415,2276265.7293549767,2109829.9200197416,2139898.5293549765,144822.40000000002,136367.2
20240118,1.0241794277164264,1.0342812447616017,0.8626433031162607,2253194.740976138,2275418.738475524,1742314.1409761382,1947010.938475524,510880.6,328407.8
20240119,1.020584640944961,1.0317816795434687,0.8518703035545347,2245286.210078914,2269919.694995631,1521094.2100789144,1740866.694995631,724191.9999999999,529053.0
20240122,1.0103395898711376,1.0186686219437315,0.8051873039928451,2222747.097716503,2241070.968276209,1834080.297716503,1741010.568276209,388666.8,500060.39999999997
20240123,1.0102801527577585,1.020113698786581,0.8155613044311916,2222616.336067069,2244250.1373304785,2122460.336067069,1926816.9373304786,100156.0,317433.2
20240124,1.0121728982902678,1.0224449901816726,0.8283293048695743,2226780.376238589,2249378.9783996795,1937593.5762385894,1926976.1783996795,289186.8,322402.8
20240125,1.0302325577612403,1.0340234763960194,0.8566583053079934,2266511.6270747287,2274851.648071243,1126669.3270747291,1536713.048071243,1139842.2999999998,738138.6
20240126,1.0187207629702988,1.0263735475088174,0.8458853057464485,2241185.678534657,2258021.804519398,104861.6785346573,829353.8045193983,2136324.0,1428668.0
20240129,0.9978333999682603,1.007052672417835,0.8227433061849398,2195233.4799301727,2215515.879319237,576151.079930173,702420.2793192373,1619082.4,1513095.5999999999
20240130,0.9886416488935297,0.9930171676415681,0.8000003066234677,2175011.6275657653,2184637.76881145,1712859.1275657653,1208002.2688114499,462152.5,976635.5
20240131,0.9881994080734069,0.9919920141010564,0.7704743070620317,2174038.697761495,2182382.431022324,2174038.697761495,2182382.431022324,0.0,0.0
20240201,0.9882810774459749,0.9920739969121392,0.7636913075006317,2174218.370381145,2182562.793206706,2174218.370381145,2182562.793206706,0.0,0.0
20240202,0.9883627535680779,0.9921559864986608,0.7377563079392682,2174398.0578497713,2182743.1702970536,2174398.0578497713,2182743.1702970536,0.0,0.0
20240205,0.9884444364402736,0.9922379828611813,0.693068308377941,2174577.7601686018,2182923.5622945987,2174577.7601686018,2182923.5622945987,0.0,0.0
20240206,0.9885261260631197,0.9923199860002606,0.7401503088166498,2174757.4773388635,2183103.9692005734,2174757.4773388635,2183103.9692005734,0.0,0.0
20240207,0.9886078224371746,0.9924019959164591,0.7732673092553949,2174937.209361784,2183284.39101621,2174937.209361784,2183284.39101621,0.0,0.0
20240208,0.9948643534357055,0.9955815825135871,0.8047883096941763,2188701.577558552,2190279.4815298915,1698167.177558552,1944205.4815298917,490534.39999999997,246074.0
20240219,0.9939176897597233,0.9949310873976036,0.805985310132994,2186618.917471391,2188848.392274728,966336.9174713911,1459022.3922747278,1220282.0,729826.0
20240220,0.9960534003203091,0.9973998746020908,0.807980310571848,2191317.48070468,2194279.7241245997,819784.9807046799,1137634.7241245997,1371532.5,1056645.0
20240221,1.0009834457078712,1.0014991161789477,0.8119703110107384,2202163.5805573165,2203298.055593685,450435.5805573163,795892.0555936847,1751728.0000000002,1407406.0
20240222,1.0159321671483097,1.0145113497896863,0.8259353114496647,2235050.767726281,2231924.96953731,295874.76772628154,548600.9695373102,1939175.9999999998,1683323.9999999998
20240223,1.030704291567215,1.028284587655649,0.8399003118886276,2267549.441447873,2262226.092842428,314530.4414478732,435296.59284242784,1953019.0,1826929.5
20240226,1.0326558067035485,1.0300776547341786,0.8414963123276266,2271842.7747478066,2266170.840415193,112015.87474780667,276118.44041519304,2159826.9,1990052.4
20240227,1.064190957046969,1.0596849710385905,0.867032312766662,2341220.105503332,2331306.9362848992,29.90550333161144,137880.73628489918,2341190.2,2193426.2
20240228,1.0127695945340276,1.011514241539578,0.8251373132057337,2228093.107974861,2225331.3313870714,29.9079748608124,137892.13138707148,2228063.2,2087439.2
20240229,1.0357819089384301,1.0422627351235487,0.8582543136448414,2278720.199664546,2292978.0172718074,840991.7996645462,487858.8172718078,1437728.4,1805119.1999999997
20240301,1.0433696426514587,1.0504735438392723,0.8678303140839856,2295413.213833209,2311041.796446399,792488.2138332095,650864.2964463993,1502924.9999999998,1660177.4999999998
20240304,1.0441174077679294,1.051520365781924,0.8694263145231662,2297058.2970894445,2313344.804720233,1228258.7970894447,946676.0047202336,1068799.5,1366668.7999999998
20240305,1.0401218120488984,1.0468842371128206,0.8630423149623829,2288267.9865075764,2303145.3216482056,697597.7865075765,823437.0216482059,1590670.2,1479708.2999999998
20240306,1.0384974275224907,1.045875985842303,0.8622443154016362,2284694.3405494797,2300927.1688530664,1486853.1405494798,1158838.6688530664,797841.2000000001,1142088.5
20240307,1.0315386253986074,1.0382322457472184,0.8494763158409254,2269384.975876936,2284110.9406438805,1258535.7758769363,1158934.4406438807,1010849.2,1125176.5
20240308,1.0362887670411889,1.0440682404778001,0.8606483162802512,2279835.2874906156,2296950.12905116,1521865.4874906158,1342477.62905116,757969.8,954472.5
20240311,1.0434402190359298,1.052767535279793,0.8778053167196133,2295568.4818790453,2316088.5776155447,1500048.481879045,1342588.5776155444,795520.0000000001,973500.0000000001
20240312,1.0450831337316921,1.0548293342496509,0.8817953171590115,2299182.8942097225,2320624.5353492317,1525461.8942097225,1342699.5353492317,773721.0,977925.0
20240313,1.0470071410416526,1.0564959873139332,0.8845883175984462,2303415.7102916357,2324291.1720906533,1051254.1102916356,1211578.8720906535,1252161.6,1112712.3
20240314,1.0430579383974243,1.0530743409456296,0.8794013180379172,2294727.4644743335,2316763.550080385,770220.6644743333,995245.1500803849,1524506.8,1321518.4000000001
20240315,1.0464653752751703,1.0596725850757802,0.8929673184774243,2302223.8256053748,2331279.6871667164,1593001.6256053746,1299785.4871667165,709222.2,1031494.2
20240318,1.0547710180969554,1.0674729124795055,0.9077303189169679,2320496.2398133017,2348440.407454912,1166388.7398133017,1299892.907454912,1154107.5,1048547.5
20240319,1.048392452474047,1.062084758510828,0.8989523193565478,2306463.3954429035,2336586.4687238215,696469.5954429036,1011597.1687238216,1609993.8,1324989.3
20240320,1.0563092235160483,1.0687899862896508,0.9069323197961641,2323880.2917353064,2351337.969837232,345461.091735306,679091.869837232,1978419.2000000002,1672246.1
20240321,1.0558273103996465,1.0681939831993534,0.9065333202358166,2322820.0828792225,2350026.7630385775,277565.6828792224,482669.96303857764,2045254.4,1867356.7999999998
20240322,1.0464008912070055,1.058498751417349,0.8961593206755056,2302081.960655412,2328697.2531181676,537848.960655412,482709.8531181676,1764233.0,1845987.4
20240325,1.0298690818318597,1.0407544299632552,0.8762093211152309,2265711.9800300915,2289659.7459191615,677125.5800300913,580952.1459191612,1588586.4000000001,1708707.6
20240326,1.0282241477025655,1.0381256251247282,0.8722193215549925,2262093.1249456443,2283876.375274402,1778987.124945644,1184536.975274402,483106.0,1099339.4
20240327,1.024176770008356,1.0275160165108763,0.8438903219947904,2253188.894018383,2260535.236323928,2004887.8940183832,1601712.7363239278,248301.00000000003,658822.5000000001
20240328,1.023991617316725,1.0268850811263184,0.8634413224346247,2252781.558096795,2259147.1784779006,2252781.558096795,2259147.1784779006,0.0,0.0
20240329,1.0282060843639196,1.0290405420711706,0.8726183228744951,2262053.385600623,2263889.1925565754,1545810.8856006232,1904783.7925565753,716242.5,359105.39999999997
20240401,1.0344031399686933,1.0336666306638582,0.8909723233144023,2275686.9079311253,2274066.587460488,1627447.0079311254,1768738.6874604882,648239.9,505327.9
20240402,1.0307675467203448,1.0313006891603924,0.8861843237543456,2267688.6027847584,2268861.5161528634,620372.9027847585,1197895.3161528632,1647315.7,1070966.2
20240403,1.0286257880884733,1.0294525001941643,0.8833913241943252,2262976.733794641,2264795.5004271613,777161.3337946412,986431.9004271613,1485815.4,1278363.6
20240408,1.016656884426848,1.017416647147599,0.8650373246343414,2236645.1457390655,2238316.6237247176,1066358.7457390653,986513.4237247172,1170286.4000000001,1251803.2000000002
20240409,1.018017405899544,1.0218212990133757,0.8762093250743938,2239638.292978997,2248006.8578294264,1981827.8929789967,1478308.8578294264,257810.40000000002,769698.0000000001
20240410,1.017829583023039,1.0210938154573583,0.8606483255144826,2239225.082650686,2246406.3940061885,2239225.082650686,2246406.3940061885,0.0,0.0
20240411,1.0179137011703965,1.0211782033759913,0.8626433259546076,2239410.1425748724,2246592.0474271807,2239410.1425748724,2246592.0474271807,0.0,0.0
20240412,1.0179978262696667,1.0212625982688324,0.8554613263947694,2239595.2177932668,2246777.716191431,2239595.2177932668,2246777.716191431,0.0,0.0
20240415,1.0177847368177275,1.0213470001364577,0.8478803268349672,2239126.4209990003,2246963.400300207,2141588.9209990003,2246963.400300207,97537.5,0.0
20240416,1.0170789015755168,1.0214314089794443,0.8115713272752014,2237573.583466137,2247149.0997547773,2204826.183466137,2247149.0997547773,32747.399999999998,0.0
20240417,1.0172798725407015,1.0215158247983682,0.848279327715472,2238015.7195895435,2247334.81455641,2238015.7195895435,2247334.81455641,0.0,0.0
20240418,1.0173999360119685,1.0216002475938062,0.8470823281557792,2238279.8592263306,2247520.5447063735,2213440.7592263306,2247520.5447063735,24839.100000000002,0.0
20240419,1.0174965634323183,1.021720194213495,0.8430923285961226,2238492.4395511,2247784.4272696893,1811243.8395511003,2033314.9272696893,427248.6,214469.5
20240422,1.017383284448058,1.0217698588455035,0.8414963290365024,2238243.2257857276,2247893.6894601076,1500093.2257857276,1769783.3894601075,738150.0,478110.3
20240423,1.0166635125575807,1.0213336354642517,0.8359103294769189,2236659.7276266776,2246933.998021354,2236659.7276266776,2246933.998021354,0.0,0.0
20240424,1.0167475343354782,1.02141804320272,0.8514713299173714,2236844.575538052,2247119.695045984,2236844.575538052,2247119.695045984,0.0,0.0
20240425,1.016831563057324,1.0215024579170342,0.8510723303578603,2237029.4387261127,2247305.4074174752,2237029.4387261127,2247305.4074174752,0.0,0.0
20240426,1.020531325103238,1.02340328388348,0.8686283307983859,2245168.9152271235,2251487.2245436558,1830450.4152271235,2043148.3245436558,414718.5,208338.9
20240429,1.0255690327693705,1.0269025546918216,0.8897753312389477,2256251.8720926153,2259185.6203220077,1788843.8720926153,1920448.6203220075,467408.0,338737.0
20240430,1.0214835124110737,1.0241476009689618,0.8805983316795459,2247263.727304362,2253124.722131716,1315468.3273043623,1621481.3221317164,931795.3999999999,631643.3999999999
20240506,1.0283477918349473,1.0295422403875245,0.8969573321201807,2262365.142036884,2264992.928852554,1749821.1420368839,1621615.3288525539,512544.00000000006,643377.6000000001
20240507,1.0304748312029495,1.0312069940669806,0.9005483325608518,2267044.6286464888,2268655.386947357,1174205.2286464886,1400838.886947357,1092839.4000000001,867816.5
20240508,1.0245050913502562,1.0249677994346345,0.8861843330015592,2253911.2009705636,2254929.1587561956,1510986.7009705636,1400954.6587561958,742924.5,853974.5
20240509,1.0330487946297355,1.0326821688580803,0.9017453334423031,2272707.348185418,2271900.7714877767,1204405.3481854182,1299648.7714877767,1068302.0,972251.9999999999
20240510,1.0300473533715038,1.0288200820350708,0.8937653338830837,2266104.177417308,2263404.180477156,1443800.1774173079,1299756.1804771558,822304.0000000001,963648.0000000001
20240513,1.027604049503489,1.0253685962919616,0.8853863343239003,2260728.908907676,2255810.9118423155,2141124.808907676,1719700.5118423156,119604.09999999999,536110.4
20240514,1.027686283498936,1.0254412711289105,0.8893763347647536,2260909.823697659,2255970.796483603,2260909.823697659,2255970.796483603,0.0,0.0
20240515,1.0277712162496384,1.0255260183414003,0.8813963352056432,2261096.6757492046,2256157.240351081,2261096.6757492046,2256157.240351081,0.0,0.0
20240516,1.0278561560195765,1.0256107725577923,0.8794013356465694,2261283.5432430683,2256343.699627143,2261283.5432430683,2256343.699627143,0.0,0.0
20240517,1.0290414392834626,1.0256955337786646,0.893765336087532,2263891.166423618,2256530.1743130623,2103059.166423618,2256530.1743130623,160832.00000000003,0.0
20240520,1.0302329708060347,1.026313439511554,0.8969573365285308,2266512.5357732764,2257889.566925419,1476115.7357732763,1864039.9669254192,790396.8,393849.60000000003
20240521,1.0262073734421968,1.0235429046277138,0.8877803369695662,2257656.221572833,2251794.3901809705,1377668.7215728334,1618781.8901809703,879987.5,633012.5
20240522,1.0260672974067677,1.023803372702396,0.888977337410638,2257348.054294889,2252367.419945271,1893515.6542948887,1751735.8199452711,363832.4,500631.60000000003
20240523,1.0255500362001124,1.0230595527250164,0.8698253378517464,2256210.0796402474,2250731.015995036,2256210.0796402474,2250731.015995036,0.0,0.0
20240524,1.0252821598314001,1.0231441031012745,0.859451338292891,2255620.75162908,2250917.026822804,2152874.9516290803,2250917.026822804,102745.8,0.0
20240527,1.0266147142760371,1.0237858045955972,0.8694263387340723,2258552.3714072816,2252328.770110314,1973103.3714072816,2109822.1701103137,285449.0,142506.59999999998
20240528,1.026039480078211,1.0235408796747598,0.8594513391752899,2257286.8561720643,2251789.9352844716,2257286.8561720643,2251789.9352844716,0.0,0.0
20240529,1.0261242767294572,1.0236254698301048,0.8590523396165441,2257473.408804806,2251976.0336262304,2257473.408804806,2251976.0336262304,0.0,0.0
20240530,1.0262090803886912,1.0237100669763717,0.8586533400578349,2257659.9768551206,2252162.147348018,2257659.9768551206,2252162.147348018,0.0,0.0
20240531,1.026293891056492,1.0237946711141384,0.8610473404991619,2257846.5603242824,2252348.2764511043,2257846.5603242824,2252348.2764511043,0.0,0.0
20240603,1.0263787087334388,1.0238792822439824,0.8494763409405255,2258033.1592135653,2252534.4209367614,2258033.1592135653,2252534.4209367614,0.0,0.0
20240604,1.026463533420111,1.023963900366482,0.8550623413819255,2258219.7735242443,2252720.5808062605,2258219.7735242443,2252720.5808062605,0.0,0.0
20240605,1.026548365117088,1.024048525482215,0.844688341823362,2258406.4032575935,2252906.7560608727,2258406.4032575935,2252906.7560608727,0.0,0.0
20240606,1.0266332038249488,1.0241331575917587,0.827132342264835,2258593.0484148874,2253092.9467018694,2258593.0484148874,2253092.9467018694,0.0,0.0
20240607,1.0267180495442731,1.024217796695692,0.8303243427063446,2258779.708997401,2253279.152730522,2258779.708997401,2253279.152730522,0.0,0.0
20240611,1.0268029022756404,1.0243024427945924,0.8379053431478906,2258966.385006409,2253465.3741481034,2258966.385006409,2253465.3741481034,0.0,0.0
20240612,1.0268877620196302,1.0243870958890382,0.840299343589473,2259153.0764431865,2253651.610955884,2259153.0764431865,2253651.610955884,0.0,0.0
20240613,1.0238923041071697,1.0229359641394886,0.8351123440310919,2252563.069035773,2250459.121106875,1514989.8690357734,1882719.0211068753,737573.2,367740.1
20240614,1.0241436428123116,1.0234858716909956,0.8375063444727475,2253116.0141870854,2251668.9177201902,1768666.8141870853,1882874.61772019,484449.20000000007,368794.30000000005
20240617,1.023783720149203,1.0233170123603315,0.8363093449144394,2252324.184328247,2251297.427192729,1833962.5843282468,1883030.2271927288,418361.60000000003,368267.2
20240618,1.0237732517449638,1.0233178900507023,0.8438903453561679,2252301.1538389204,2251299.358111545,2252301.1538389204,2251299.358111545,0.0,0.0
20240619,1.021184542622244,1.0220665123921775,0.8327183457979329,2246605.9937689365,2248546.3272627904,1853623.8937689364,2052159.6272627902,392982.10000000003,196386.7
20240620,1.0153350712633733,1.0184166124713445,0.8175563462397343,2233737.156779421,2240516.5474369577,1506547.056779421,1778671.9474369579,727190.1,461844.6
20240621,1.014699728271526,1.0181760659629837,0.8163593466815722,2232339.4021973573,2239987.345118564,1699151.8021973572,1778818.9451185642,533187.6,461168.39999999997
20240624,1.0128815738044539,1.013971744177902,0.7900253471234469,2228339.4623697987,2230737.8371913843,2198837.4623697987,1988583.837191384,29502.0,242154.0
20240625,1.0129585782759636,1.0140005105520011,0.7836413475653577,2228508.87220712,2230801.1232144027,2228508.87220712,2230801.1232144027,0.0,0.0
20240626,1.0130422938609451,1.0140843122470882,0.8067833480073053,2228693.0464940793,2230985.486943594,2228693.0464940793,2230985.486943594,0.0,0.0
20240627,1.0131260163645701,1.0141681208679352,0.7872323484492896,2228877.236002054,2231169.865909457,2228877.236002054,2231169.865909457,0.0,0.0
20240628,1.0133481556253503,1.0142519364151144,0.7912223488913102,2229365.942375771,2231354.2601132514,2188714.442375771,2231354.2601132514,40651.5,0.0
20240701,1.0133854076027553,1.0143357588891981,0.7984043493333671,2229447.8967260616,2231538.669556236,2229447.8967260616,2231538.669556236,0.0,0.0
20240702,1.0134691584628877,1.0144195882907592,0.792818349775461,2229632.148618353,2231723.0942396703,2229632.148618353,2231723.0942396703,0.0,0.0
20240703,1.0135169583064143,1.0145034246203701,0.7864343502175911,2229737.3082741112,2231907.5341648143,2218108.4082741113,2231907.5341648143,11628.9,0.0
20240704,1.0097689529858498,1.012664695856564,0.7708733506597577,2221491.6965688695,2227862.330884441,1851320.4965688693,2042776.730884441,370171.2,185085.6
20240705,1.0098582815475534,1.01356879791257,0.7784543511019612,2221688.2194046173,2229851.3554076543,2142672.7194046173,2042945.5554076545,79015.5,186905.80000000002
20240708,1.009758170839411,1.0132183413923759,0.7601003515442009,2221467.975846704,2229080.351063227,2221467.975846704,2229080.351063227,0.0,0.0
