trade_date,code,asset_type,shares,tradable_shares,price,market_val,weight
20251230,512100.SH,ETF,656600,656600,3.08,2022328.0,0.6819045413888947
20251231,512100.SH,ETF,551800,551800,3.079,1698992.2000000002,0.5728555238285334
20260105,512100.SH,ETF,415000,415000,3.15,1307250.0,0.43622573880890525
20260106,512100.SH,ETF,415000,415000,3.195,1325925.0,0.4396969465248119
20260107,512100.SH,ETF,551600,415000,3.203,1766774.7999999998,0.5850555719655253
20260108,512100.SH,ETF,657100,551600,3.231,2123090.1,0.6986410626366755
20260109,512100.SH,ETF,773300,657100,3.305,2555756.5,0.8253567083116412
20260112,512100.SH,ETF,773300,773300,3.406,2633859.8000000003,0.829641632036134
20260113,512100.SH,ETF,848900,773300,3.337,2832779.3000000003,0.9091469798986203
20260114,512100.SH,ETF,775100,775100,3.345,2592709.5,0.8308212508662426
20260115,512100.SH,ETF,695200,695200,3.345,2325444.0,0.7457088285776625
20260116,512100.SH,ETF,383000,383000,3.336,1277688.0,0.4093208841937022
20260122,512100.SH,ETF,90000,0,3.33,299700.0,0.09667506068809797
20260123,512100.SH,ETF,156800,90000,3.402,533433.6,0.17148907600473468
20260126,512100.SH,ETF,307900,156800,3.344,1029617.6,0.33298881356484755
20260127,512100.SH,ETF,307900,307900,3.357,1033620.3,0.3338327738223167
20260128,512100.SH,ETF,307900,307900,3.366,1036391.4,0.3344100618508546
20260129,512100.SH,ETF,245800,245800,3.34,820972.0,0.2654893669090392
20260130,512100.SH,ETF,323500,245800,3.311,1071108.5,0.34726311282129485
20260202,512100.SH,ETF,227400,227400,3.175,721995.0,0.23672105168417568
20260205,512100.SH,ETF,99000,0,3.232,319968.0,0.10468067129531464
20260206,512100.SH,ETF,174500,99000,3.221,562064.5,0.18380449965316184
20260210,512100.SH,ETF,51400,0,3.301,169671.4,0.05535272219516163
20260211,512100.SH,ETF,177300,51400,3.303,585621.9,0.19098126119809627
20260212,512100.SH,ETF,234000,177300,3.336,780624.0,0.2539179911988555
20260213,512100.SH,ETF,234000,234000,3.285,768690.0,0.2509949975058823
20260225,512100.SH,ETF,75200,0,3.371,253499.2,0.08246016886077048
20260226,512100.SH,ETF,126400,75200,3.396,429254.39999999997,0.13949803881869605
20260227,512100.SH,ETF,255400,126400,3.431,876277.4,0.28379466518815866
20260302,512100.SH,ETF,355300,255400,3.393,1205532.9,0.3916997449285871
20260303,512100.SH,ETF,355300,355300,3.268,1161120.4,0.3827736568262808
20260304,512100.SH,ETF,417000,355300,3.238,1350246.0,0.44665715817547696
20260305,512100.SH,ETF,262400,262400,3.266,856998.4,0.2821354104901086
20260311,512100.SH,ETF,54800,0,3.346,183360.80000000002,0.06046518251289548
20260312,512100.SH,ETF,93600,54800,3.338,312436.8,0.10303091727921163
20260313,512100.SH,ETF,161200,93600,3.291,530509.2,0.1753059120272053
20260316,512100.SH,ETF,91400,91400,3.285,300249.0,0.09924718178002147
20260326,512100.SH,ETF,246900,0,3.057,754773.2999999999,0.24996539352700659
20260327,512100.SH,ETF,377000,246900,3.106,1170962.0,0.384770128223833
20260330,512100.SH,ETF,377000,377000,3.109,1172093.0,0.3849791194654431
20260331,512100.SH,ETF,226100,226100,3.051,689831.1000000001,0.22760661001441782
20260401,512100.SH,ETF,186500,186500,3.107,579455.5,0.19039925956053036
20260409,512100.SH,ETF,111200,0,3.171,352615.19999999995,0.11589151198849582
20260410,512100.SH,ETF,231100,111200,3.201,739751.1,0.2427191254365162
20260413,512100.SH,ETF,231100,231100,3.213,742524.3,0.2433923393509509
20260414,512100.SH,ETF,231100,231100,3.263,754079.2999999999,0.24623192817206754
20260415,512100.SH,ETF,276500,231100,3.246,897519.0,0.29359747308729195
20260416,512100.SH,ETF,276500,276500,3.298,911897.0,0.2968871254531024
20260417,512100.SH,ETF,276500,276500,3.33,920745.0,0.2988894125679567
20260420,512100.SH,ETF,323400,276500,3.345,1081773.0,0.3505944428506001
20260421,512100.SH,ETF,512900,323400,3.344,1715137.5999999999,0.5557189981713716
20260422,512100.SH,ETF,512900,512900,3.401,1744372.9,0.5598675880242904
20260423,512100.SH,ETF,388400,388400,3.355,1303082.0,0.42065318720296363
20260424,512100.SH,ETF,213500,213500,3.326,710101.0,0.23003507007881563
20260506,512100.SH,ETF,63000,0,3.433,216279.0,0.06998797261538876
20260507,512100.SH,ETF,205600,63000,3.493,718160.7999999999,0.23163645834260832
20260508,512100.SH,ETF,350200,205600,3.506,1227801.2,0.3950616427320018
20260511,512100.SH,ETF,452800,350200,3.555,1609704.0,0.5146022245652931
20260512,512100.SH,ETF,493800,452800,3.54,1748052.0,0.5601494803395799
20260513,512100.SH,ETF,419000,419000,3.598,1507562.0,0.4796951262630604
20260514,512100.SH,ETF,419000,419000,3.529,1478651.0,0.4748436542002179
20260515,512100.SH,ETF,320800,320800,3.488,1118950.4,0.36089147516032044
20260518,512100.SH,ETF,206700,206700,3.503,724070.1,0.2334275497254151
20260520,512100.SH,ETF,92500,0,3.545,327912.5,0.10564748606626084
20260521,512100.SH,ETF,189100,92500,3.432,648991.2,0.21060672206877948
20260522,512100.SH,ETF,134800,134800,3.495,471126.0,0.15242322980383052
20260525,512100.SH,ETF,134800,134800,3.539,477057.2,0.15403577682815175
20260526,512100.SH,ETF,134800,134800,3.499,471665.2,0.1525496927429479
20260527,512100.SH,ETF,174400,134800,3.437,599412.7999999999,0.19451860977560678
20260617,512100.SH,ETF,134500,0,3.519,473305.5,0.15313925810807033
20260618,512100.SH,ETF,255400,134500,3.544,905137.6,0.29205356642468383
20260622,512100.SH,ETF,255400,255400,3.58,914332.0,0.29413044940989336
20260623,512100.SH,ETF,255400,255400,3.51,896454.0,0.2900303854867408
20260624,512100.SH,ETF,255400,255400,3.551,906925.4,0.29241041392328393
20260625,512100.SH,ETF,215500,215500,3.569,769119.5,0.24766596852359396
20260626,512100.SH,ETF,144700,144700,3.484,504134.8,0.16304939539109453
20260702,512100.SH,ETF,87600,0,3.491,305811.60000000003,0.09913662830469765
20260703,512100.SH,ETF,87600,87600,3.488,305548.8,0.09905249898576021
20260706,512100.SH,ETF,87600,87600,3.435,300906.0,0.09768715593152698
20260724,512100.SH,ETF,95200,0,2.832,269606.39999999997,0.08763945104223697
20260728,512100.SH,ETF,183300,0,2.848,522038.39999999997,0.17013897114952667
20260729,512100.SH,ETF,141100,141100,2.878,406085.8,0.13215749698132456
20260730,512100.SH,ETF,237200,141100,2.798,663685.6,0.21720621265859552
20260803,512100.SH,ETF,83700,0,2.867,239967.9,0.07801944030050874
20260804,512100.SH,ETF,83700,83700,2.943,246329.1,0.07991625148353232
20260805,512100.SH,ETF,329400,83700,3.035,999729.0,0.32087289224833715
20260806,512100.SH,ETF,552700,329400,3.049,1685182.3,0.538226307615272
