openTime,close
2026-04-06 08:00:00,259.99
2026-04-06 16:00:00,258.29
2026-04-07 00:00:00,257.05
2026-04-07 08:00:00,248.89
2026-04-07 16:00:00,259.23
2026-04-08 00:00:00,259.43
2026-04-08 08:00:00,257.54
2026-04-08 16:00:00,258.61
2026-04-09 00:00:00,258.12
2026-04-09 08:00:00,258.69
2026-04-09 16:00:00,260.02
2026-04-10 00:00:00,260.04
2026-04-10 08:00:00,260.91
2026-04-10 16:00:00,260.86
2026-04-11 00:00:00,261.21
2026-04-11 08:00:00,261.12
2026-04-11 16:00:00,260.89
2026-04-12 00:00:00,260.56
2026-04-12 08:00:00,260.17
2026-04-12 16:00:00,260.51
2026-04-13 00:00:00,259.11
2026-04-13 08:00:00,257.07
2026-04-13 16:00:00,259.31
2026-04-14 00:00:00,259.24
2026-04-14 08:00:00,257.86
2026-04-14 16:00:00,258.73
2026-04-15 00:00:00,258.86
2026-04-15 08:00:00,264.52
2026-04-15 16:00:00,266.95
2026-04-16 00:00:00,266.61
2026-04-16 08:00:00,263.75
2026-04-16 16:00:00,264.23
2026-04-17 00:00:00,264.55
2026-04-17 08:00:00,271.01
2026-04-17 16:00:00,270.9
2026-04-18 00:00:00,270.64
2026-04-18 08:00:00,270.57
2026-04-18 16:00:00,270.49
2026-04-19 00:00:00,270.42
2026-04-19 08:00:00,270.67
2026-04-19 16:00:00,270.5
2026-04-20 00:00:00,269.53
2026-04-20 08:00:00,272.9
2026-04-20 16:00:00,271.55
2026-04-21 00:00:00,271.96
2026-04-21 08:00:00,266.72
2026-04-21 16:00:00,267.81
2026-04-22 00:00:00,268.03
2026-04-22 08:00:00,273.01
2026-04-22 16:00:00,272.81
2026-04-23 00:00:00,272.38
2026-04-23 08:00:00,273.49
2026-04-23 16:00:00,272.73
2026-04-24 00:00:00,272.45
2026-04-24 08:00:00,271.08
2026-04-24 16:00:00,271.09
2026-04-25 00:00:00,271.16
2026-04-25 08:00:00,270.77
2026-04-25 16:00:00,270.87
2026-04-26 00:00:00,270.97
2026-04-26 08:00:00,271.33
2026-04-26 16:00:00,271.12
2026-04-27 00:00:00,269.88
2026-04-27 08:00:00,266.93
2026-04-27 16:00:00,268.08
2026-04-28 00:00:00,267.51
2026-04-28 08:00:00,269.76
2026-04-28 16:00:00,269.8
2026-04-29 00:00:00,269.89
2026-04-29 08:00:00,268.89
2026-04-29 16:00:00,271.02
2026-04-30 00:00:00,270.48
2026-04-30 08:00:00,272.1
2026-04-30 16:00:00,276.77
2026-05-01 00:00:00,278.97
2026-05-01 08:00:00,284.94
2026-05-01 16:00:00,280.15
2026-05-02 00:00:00,280.09
2026-05-02 08:00:00,280.18
2026-05-02 16:00:00,280.63
2026-05-03 00:00:00,280.07
2026-05-03 08:00:00,280.26
2026-05-03 16:00:00,280.22
2026-05-04 00:00:00,279.83
2026-05-04 08:00:00,276.92
2026-05-04 16:00:00,276.58
2026-05-05 00:00:00,276.52
2026-05-05 08:00:00,280.22
2026-05-05 16:00:00,282.49
2026-05-06 00:00:00,282.51
2026-05-06 08:00:00,285.78
2026-05-06 16:00:00,287.64
2026-05-07 00:00:00,287.68
2026-05-07 08:00:00,289.33
2026-05-07 16:00:00,288.1
2026-05-08 00:00:00,288.48
2026-05-08 08:00:00,292.49
2026-05-08 16:00:00,293.84
2026-05-09 00:00:00,294.17
2026-05-09 08:00:00,294.14
2026-05-09 16:00:00,294.16
2026-05-10 00:00:00,294.15
2026-05-10 08:00:00,294.53
2026-05-10 16:00:00,293.13
2026-05-11 00:00:00,292.33
2026-05-11 08:00:00,292.85
2026-05-11 16:00:00,292.59
2026-05-12 00:00:00,292.72
2026-05-12 08:00:00,294.59
2026-05-12 16:00:00,294.51
2026-05-13 00:00:00,294.94
2026-05-13 08:00:00,297.17
2026-05-13 16:00:00,298.75
2026-05-14 00:00:00,298.38
2026-05-14 08:00:00,299.24
2026-05-14 16:00:00,298.17
2026-05-15 00:00:00,297.38
2026-05-15 08:00:00,301.11
2026-05-15 16:00:00,299.95
2026-05-16 00:00:00,299.09
2026-05-16 08:00:00,299.08
2026-05-16 16:00:00,299.23
2026-05-17 00:00:00,299.0
2026-05-17 08:00:00,299.65
2026-05-17 16:00:00,298.57
2026-05-18 00:00:00,298.87
2026-05-18 08:00:00,296.06
2026-05-18 16:00:00,297.52
2026-05-19 00:00:00,297.7
2026-05-19 08:00:00,297.42
2026-05-19 16:00:00,299.0
2026-05-20 00:00:00,298.69
2026-05-20 08:00:00,299.23
2026-05-20 16:00:00,301.18
2026-05-21 00:00:00,301.24
2026-05-21 08:00:00,303.92
2026-05-21 16:00:00,305.96
2026-05-22 00:00:00,305.77
2026-05-22 08:00:00,310.0
2026-05-22 16:00:00,308.32
2026-05-23 00:00:00,307.0
2026-05-23 08:00:00,309.48
2026-05-23 16:00:00,311.91
2026-05-24 00:00:00,312.67
2026-05-24 08:00:00,311.2
2026-05-24 16:00:00,310.92
2026-05-25 00:00:00,312.45
2026-05-25 08:00:00,312.03
2026-05-25 16:00:00,311.23
2026-05-26 00:00:00,309.92
2026-05-26 08:00:00,310.11
2026-05-26 16:00:00,308.79
2026-05-27 00:00:00,308.78
2026-05-27 08:00:00,311.69
2026-05-27 16:00:00,310.49
2026-05-28 00:00:00,310.73
2026-05-28 08:00:00,310.81
2026-05-28 16:00:00,311.86
2026-05-29 00:00:00,311.25
2026-05-29 08:00:00,310.79
2026-05-29 16:00:00,311.11
2026-05-30 00:00:00,311.97
2026-05-30 08:00:00,312.84
2026-05-30 16:00:00,312.19
2026-05-31 00:00:00,312.89
2026-05-31 08:00:00,311.56
2026-05-31 16:00:00,311.94
2026-06-01 00:00:00,309.91
2026-06-01 08:00:00,306.99
2026-06-01 16:00:00,305.51
2026-06-02 00:00:00,307.11
2026-06-02 08:00:00,312.43
2026-06-02 16:00:00,315.2
2026-06-03 00:00:00,314.2
2026-06-03 08:00:00,311.42
2026-06-03 16:00:00,313.78
2026-06-04 00:00:00,312.33
2026-06-04 08:00:00,310.46
2026-06-04 16:00:00,310.64
2026-06-05 00:00:00,311.14
2026-06-05 08:00:00,313.35
2026-06-05 16:00:00,307.55
2026-06-06 00:00:00,304.29
2026-06-06 08:00:00,306.8
2026-06-06 16:00:00,307.62
2026-06-07 00:00:00,309.21
2026-06-07 08:00:00,307.28
2026-06-07 16:00:00,307.33
2026-06-08 00:00:00,308.62
2026-06-08 08:00:00,313.62
2026-06-08 16:00:00,300.92
2026-06-09 00:00:00,301.15
2026-06-09 08:00:00,291.38
2026-06-09 16:00:00,291.48
2026-06-10 00:00:00,290.59
2026-06-10 08:00:00,291.54
2026-06-10 16:00:00,290.86
2026-06-11 00:00:00,293.09
2026-06-11 08:00:00,293.6
2026-06-11 16:00:00,296.14
2026-06-12 00:00:00,296.18
2026-06-12 08:00:00,291.51
2026-06-12 16:00:00,291.58
2026-06-13 00:00:00,291.36
2026-06-13 08:00:00,291.69
2026-06-13 16:00:00,290.86
2026-06-14 00:00:00,291.12
2026-06-14 08:00:00,291.52
2026-06-14 16:00:00,292.4
2026-06-15 00:00:00,294.07
2026-06-15 08:00:00,297.62
2026-06-15 16:00:00,296.38
2026-06-16 00:00:00,295.98
2026-06-16 08:00:00,298.46
2026-06-16 16:00:00,298.88
2026-06-17 00:00:00,299.68
2026-06-17 08:00:00,298.65
2026-06-17 16:00:00,297.36
2026-06-18 00:00:00,298.3
2026-06-18 08:00:00,297.54
2026-06-18 16:00:00,297.33
2026-06-19 00:00:00,297.18
2026-06-19 08:00:00,297.26
2026-06-19 16:00:00,296.39
2026-06-20 00:00:00,296.31
2026-06-20 08:00:00,295.38
2026-06-20 16:00:00,295.67
2026-06-21 00:00:00,295.83
2026-06-21 08:00:00,295.55
2026-06-21 16:00:00,293.85
2026-06-22 00:00:00,297.34
2026-06-22 08:00:00,300.9
2026-06-22 16:00:00,295.74
