openTime,close
2026-03-26 08:00:00,285.1
2026-03-26 16:00:00,282.04
2026-03-27 00:00:00,282.28
2026-03-27 08:00:00,277.81
2026-03-27 16:00:00,273.8
2026-03-28 00:00:00,273.11
2026-03-28 08:00:00,273.13
2026-03-28 16:00:00,272.8
2026-03-29 00:00:00,273.3
2026-03-29 08:00:00,273.06
2026-03-29 16:00:00,272.99
2026-03-30 00:00:00,275.23
2026-03-30 08:00:00,275.33
2026-03-30 16:00:00,272.36
2026-03-31 00:00:00,276.39
2026-03-31 08:00:00,281.04
2026-03-31 16:00:00,289.32
2026-04-01 00:00:00,290.07
2026-04-01 08:00:00,297.88
2026-04-01 16:00:00,297.35
2026-04-02 00:00:00,292.4
2026-04-02 08:00:00,295.21
2026-04-02 16:00:00,295.75
2026-04-03 00:00:00,295.23
2026-04-03 08:00:00,295.11
2026-04-03 16:00:00,295.21
2026-04-04 00:00:00,295.02
2026-04-04 08:00:00,294.96
2026-04-04 16:00:00,295.09
2026-04-05 00:00:00,295.28
2026-04-05 08:00:00,295.09
2026-04-05 16:00:00,294.74
2026-04-06 00:00:00,296.81
2026-04-06 08:00:00,297.96
2026-04-06 16:00:00,299.5
2026-04-07 00:00:00,299.21
2026-04-07 08:00:00,301.84
2026-04-07 16:00:00,314.76
2026-04-08 00:00:00,316.89
2026-04-08 08:00:00,318.5
2026-04-08 16:00:00,316.97
2026-04-09 00:00:00,315.49
2026-04-09 08:00:00,317.87
2026-04-09 16:00:00,318.5
2026-04-10 00:00:00,318.07
2026-04-10 08:00:00,317.64
2026-04-10 16:00:00,317.8
2026-04-11 00:00:00,317.45
2026-04-11 08:00:00,317.4
2026-04-11 16:00:00,317.34
2026-04-12 00:00:00,316.8
2026-04-12 08:00:00,315.9
2026-04-12 16:00:00,315.68
2026-04-13 00:00:00,314.15
2026-04-13 08:00:00,318.95
2026-04-13 16:00:00,321.11
2026-04-14 00:00:00,322.99
2026-04-14 08:00:00,332.12
2026-04-14 16:00:00,333.53
2026-04-15 00:00:00,332.13
2026-04-15 08:00:00,333.53
2026-04-15 16:00:00,337.4
2026-04-16 00:00:00,338.51
2026-04-16 08:00:00,337.64
2026-04-16 16:00:00,336.87
2026-04-17 00:00:00,336.49
2026-04-17 08:00:00,338.1
2026-04-17 16:00:00,340.87
2026-04-18 00:00:00,340.52
2026-04-18 08:00:00,340.26
2026-04-18 16:00:00,340.09
2026-04-19 00:00:00,340.09
2026-04-19 08:00:00,340.28
2026-04-19 16:00:00,338.88
2026-04-20 00:00:00,338.3
2026-04-20 08:00:00,338.48
2026-04-20 16:00:00,338.36
2026-04-21 00:00:00,338.62
2026-04-21 08:00:00,336.53
2026-04-21 16:00:00,335.36
2026-04-22 00:00:00,335.39
2026-04-22 08:00:00,337.75
2026-04-22 16:00:00,338.67
2026-04-23 00:00:00,337.26
2026-04-23 08:00:00,340.23
2026-04-23 16:00:00,340.09
2026-04-24 00:00:00,339.94
2026-04-24 08:00:00,343.64
2026-04-24 16:00:00,343.75
2026-04-25 00:00:00,343.58
2026-04-25 08:00:00,343.36
2026-04-25 16:00:00,343.31
2026-04-26 00:00:00,343.73
2026-04-26 08:00:00,343.56
2026-04-26 16:00:00,343.55
2026-04-27 00:00:00,344.44
2026-04-27 08:00:00,351.54
2026-04-27 16:00:00,352.58
2026-04-28 00:00:00,350.08
2026-04-28 08:00:00,349.6
2026-04-28 16:00:00,350.55
2026-04-29 00:00:00,350.76
2026-04-29 08:00:00,351.52
2026-04-29 16:00:00,375.28
2026-04-30 00:00:00,373.97
2026-04-30 08:00:00,374.78
2026-04-30 16:00:00,385.17
2026-05-01 00:00:00,387.14
2026-05-01 08:00:00,384.15
2026-05-01 16:00:00,385.42
2026-05-02 00:00:00,385.26
2026-05-02 08:00:00,385.26
2026-05-02 16:00:00,385.66
2026-05-03 00:00:00,385.71
2026-05-03 08:00:00,385.51
2026-05-03 16:00:00,385.53
2026-05-04 00:00:00,387.74
2026-05-04 08:00:00,383.65
2026-05-04 16:00:00,383.16
2026-05-05 00:00:00,384.16
2026-05-05 08:00:00,387.49
2026-05-05 16:00:00,394.84
2026-05-06 00:00:00,394.9
2026-05-06 08:00:00,397.81
2026-05-06 16:00:00,397.59
2026-05-07 00:00:00,400.1
2026-05-07 08:00:00,395.42
2026-05-07 16:00:00,397.02
2026-05-08 00:00:00,400.12
2026-05-08 08:00:00,399.0
2026-05-08 16:00:00,399.93
2026-05-09 00:00:00,399.91
2026-05-09 08:00:00,400.26
2026-05-09 16:00:00,400.28
2026-05-10 00:00:00,400.0
2026-05-10 08:00:00,400.16
2026-05-10 16:00:00,399.48
2026-05-11 00:00:00,398.1
2026-05-11 08:00:00,394.8
2026-05-11 16:00:00,389.67
2026-05-12 00:00:00,386.04
2026-05-12 08:00:00,387.0
2026-05-12 16:00:00,389.65
2026-05-13 00:00:00,390.0
2026-05-13 08:00:00,397.99
2026-05-13 16:00:00,403.97
2026-05-14 00:00:00,403.74
2026-05-14 08:00:00,401.91
2026-05-14 16:00:00,400.28
2026-05-15 00:00:00,395.21
2026-05-15 08:00:00,396.44
2026-05-15 16:00:00,395.54
2026-05-16 00:00:00,395.64
2026-05-16 08:00:00,396.1
2026-05-16 16:00:00,396.09
2026-05-17 00:00:00,396.35
2026-05-17 08:00:00,398.12
2026-05-17 16:00:00,397.0
2026-05-18 00:00:00,395.02
2026-05-18 08:00:00,401.66
2026-05-18 16:00:00,399.04
2026-05-19 00:00:00,401.81
2026-05-19 08:00:00,387.21
2026-05-19 16:00:00,388.3
2026-05-20 00:00:00,390.05
2026-05-20 08:00:00,386.86
2026-05-20 16:00:00,387.58
2026-05-21 00:00:00,388.33
2026-05-21 08:00:00,389.7
2026-05-21 16:00:00,389.48
2026-05-22 00:00:00,390.47
