openTime,close
2026-06-02 00:00:00,1543.92
2026-06-02 08:00:00,1606.0
2026-06-02 16:00:00,1629.0
2026-06-03 00:00:00,1635.68
2026-06-03 08:00:00,1622.0
2026-06-03 16:00:00,1543.8
2026-06-04 00:00:00,1487.79
2026-06-04 08:00:00,1521.15
2026-06-04 16:00:00,1445.97
2026-06-05 00:00:00,1334.57
2026-06-05 08:00:00,1317.59
2026-06-05 16:00:00,1238.66
2026-06-06 00:00:00,1212.84
2026-06-06 08:00:00,1202.82
2026-06-06 16:00:00,1213.7
2026-06-07 00:00:00,1240.0
2026-06-07 08:00:00,1288.2
2026-06-07 16:00:00,1248.3
2026-06-08 00:00:00,1275.0
2026-06-08 08:00:00,1340.65
2026-06-08 16:00:00,1369.08
2026-06-09 00:00:00,1452.54
2026-06-09 08:00:00,1393.49
2026-06-09 16:00:00,1386.11
2026-06-10 00:00:00,1328.98
2026-06-10 08:00:00,1367.22
2026-06-10 16:00:00,1313.52
2026-06-11 00:00:00,1382.04
2026-06-11 08:00:00,1410.4
2026-06-11 16:00:00,1519.87
2026-06-12 00:00:00,1429.25
2026-06-12 08:00:00,1448.37
2026-06-12 16:00:00,1474.67
2026-06-13 00:00:00,1475.75
2026-06-13 08:00:00,1483.33
2026-06-13 16:00:00,1499.2
2026-06-14 00:00:00,1511.1
2026-06-14 08:00:00,1516.51
2026-06-14 16:00:00,1537.86
2026-06-15 00:00:00,1508.11
2026-06-15 08:00:00,1575.49
2026-06-15 16:00:00,1582.79
2026-06-16 00:00:00,1588.72
2026-06-16 08:00:00,1558.96
2026-06-16 16:00:00,1553.71
2026-06-17 00:00:00,1657.06
2026-06-17 08:00:00,1692.25
2026-06-17 16:00:00,1686.42
2026-06-18 00:00:00,1746.62
2026-06-18 08:00:00,1795.19
2026-06-18 16:00:00,1851.56
2026-06-19 00:00:00,1799.22
2026-06-19 08:00:00,1827.5
2026-06-19 16:00:00,1835.9
2026-06-20 00:00:00,1894.59
2026-06-20 08:00:00,1895.56
2026-06-20 16:00:00,1916.04
2026-06-21 00:00:00,1933.78
2026-06-21 08:00:00,1913.99
2026-06-21 16:00:00,1844.09
2026-06-22 00:00:00,1896.76
2026-06-22 08:00:00,1926.25
2026-06-22 16:00:00,1930.88
2026-06-23 00:00:00,1673.49
2026-06-23 08:00:00,1720.51
2026-06-23 16:00:00,1701.71
2026-06-24 00:00:00,1708.88
2026-06-24 08:00:00,1690.16
2026-06-24 16:00:00,1845.6
2026-06-25 00:00:00,1900.2
2026-06-25 08:00:00,1884.3
2026-06-25 16:00:00,1851.99
2026-06-26 00:00:00,1755.08
2026-06-26 08:00:00,1770.42
2026-06-26 16:00:00,1758.33
2026-06-27 00:00:00,1762.8
2026-06-27 08:00:00,1768.85
2026-06-27 16:00:00,1760.77
2026-06-28 00:00:00,1764.93
2026-06-28 08:00:00,1806.36
2026-06-28 16:00:00,1750.31
2026-06-29 00:00:00,1695.71
2026-06-29 08:00:00,1683.13
2026-06-29 16:00:00,1714.69
2026-06-30 00:00:00,1718.67
2026-06-30 08:00:00,1728.98
2026-06-30 16:00:00,1738.51
2026-07-01 00:00:00,1644.5
2026-07-01 08:00:00,1593.45
2026-07-01 16:00:00,1540.2
2026-07-02 00:00:00,1439.55
2026-07-02 08:00:00,1437.69
2026-07-02 16:00:00,1436.94
2026-07-03 00:00:00,1578.88
2026-07-03 08:00:00,1590.84
2026-07-03 16:00:00,1622.65
2026-07-04 00:00:00,1607.77
2026-07-04 08:00:00,1605.0
2026-07-04 16:00:00,1606.8
2026-07-05 00:00:00,1615.79
2026-07-05 08:00:00,1624.22
2026-07-05 16:00:00,1604.44
2026-07-06 00:00:00,1535.64
2026-07-06 08:00:00,1556.1
2026-07-06 16:00:00,1505.45
2026-07-07 00:00:00,1431.01
2026-07-07 08:00:00,1421.84
2026-07-07 16:00:00,1400.37
2026-07-08 00:00:00,1389.76
2026-07-08 08:00:00,1393.65
2026-07-08 16:00:00,1483.37
2026-07-09 00:00:00,1478.06
2026-07-09 08:00:00,1534.52
2026-07-09 16:00:00,1547.05
