trade_date,code,side,asset_type,commission,slippage,tax,transfer_fee,total_fee
20230201,301228.SZ,BUY,STOCK,19.595999999999997,0.0,0.0,0.39191999999999994,19.595999999999997
20230201,300370.SZ,BUY,STOCK,20.09,0.0,0.0,0.40180000000000005,20.09
20230201,688528.SH,BUY,STOCK,19.692,0.0,0.0,0.39384,19.692
20230201,688337.SH,BUY,STOCK,10.188,0.0,0.0,0.20376000000000002,10.188
20230201,000592.SZ,BUY,STOCK,19.856,0.0,0.0,0.39712000000000003,19.856
20230201,600199.SH,BUY,STOCK,18.963,0.0,0.0,0.37926000000000004,18.963
20230201,600573.SH,BUY,STOCK,19.893,0.0,0.0,0.39786000000000005,19.893
20230201,002461.SZ,BUY,STOCK,19.775000000000002,0.0,0.0,0.3955,19.775000000000002
20230201,600600.SH,BUY,STOCK,10.104000000000001,0.0,0.0,0.20208,10.104000000000001
20230201,600132.SH,BUY,STOCK,12.08,0.0,0.0,0.2416,12.08
20230201,000410.SZ,BUY,STOCK,19.822,0.0,0.0,0.39644,19.822
20230201,002122.SZ,BUY,STOCK,20.026,0.0,0.0,0.40052000000000004,20.026
20230201,002520.SZ,BUY,STOCK,19.464,0.0,0.0,0.38928,19.464
20230201,600397.SH,BUY,STOCK,19.908,0.0,0.0,0.39816,19.908
20230201,300161.SZ,BUY,STOCK,18.711000000000002,0.0,0.0,0.37422000000000005,18.711000000000002
20230201,600265.SH,BUY,STOCK,19.812,0.0,0.0,0.39624000000000004,19.812
20230201,600696.SH,BUY,STOCK,20.04,0.0,0.0,0.40080000000000005,20.04
20230201,600779.SH,BUY,STOCK,16.306,0.0,0.0,0.32612,16.306
20230201,002679.SZ,BUY,STOCK,19.616,0.0,0.0,0.39232000000000006,19.616
20230201,000702.SZ,BUY,STOCK,19.992,0.0,0.0,0.39984000000000003,19.992
20230201,000876.SZ,BUY,STOCK,19.68,0.0,0.0,0.3936,19.68
20230201,603363.SH,BUY,STOCK,19.124,0.0,0.0,0.38248000000000004,19.124
20230201,002548.SZ,BUY,STOCK,19.788,0.0,0.0,0.39576000000000006,19.788
20230201,002186.SZ,BUY,STOCK,20.007,0.0,0.0,0.40014000000000005,20.007
20230201,000721.SZ,BUY,STOCK,19.240000000000002,0.0,0.0,0.38480000000000003,19.240000000000002
20230201,300048.SZ,BUY,STOCK,19.906,0.0,0.0,0.39812000000000003,19.906
20230201,000610.SZ,BUY,STOCK,19.019000000000002,0.0,0.0,0.38038000000000005,19.019000000000002
20230201,001896.SZ,BUY,STOCK,20.007,0.0,0.0,0.40014000000000005,20.007
20230201,600744.SH,BUY,STOCK,19.845,0.0,0.0,0.39690000000000003,19.845
20230201,600396.SH,BUY,STOCK,20.054000000000002,0.0,0.0,0.40108000000000005,20.054000000000002
20230201,000037.SZ,BUY,STOCK,19.872,0.0,0.0,0.39744,19.872
20230201,000428.SZ,BUY,STOCK,19.61,0.0,0.0,0.39220000000000005,19.61
20230201,688567.SH,BUY,STOCK,18.025000000000002,0.0,0.0,0.36050000000000004,18.025000000000002
20230201,000663.SZ,BUY,STOCK,20.02,0.0,0.0,0.40040000000000003,20.02
20230201,002306.SZ,BUY,STOCK,19.8,0.0,0.0,0.396,19.8
20230201,600758.SH,BUY,STOCK,19.747,0.0,0.0,0.39494,19.747
20230201,603861.SH,BUY,STOCK,19.92,0.0,0.0,0.39840000000000003,19.92
20230201,600847.SH,BUY,STOCK,19.448,0.0,0.0,0.38896000000000003,19.448
20230201,601088.SH,BUY,STOCK,19.887,0.0,0.0,0.39774000000000004,19.887
20230202,301228.SZ,BUY,STOCK,18.237999999999996,0.0,0.0,0.36476,18.237999999999996
20230202,300370.SZ,BUY,STOCK,18.278,0.0,0.0,0.36556000000000005,18.278
20230202,688528.SH,BUY,STOCK,17.568,0.0,0.0,0.35136,17.568
20230202,688337.SH,BUY,STOCK,10.547,0.0,0.0,0.21094000000000002,10.547
20230202,000592.SZ,BUY,STOCK,18.084,0.0,0.0,0.36168000000000006,18.084
20230202,600199.SH,BUY,STOCK,16.343999999999998,0.0,0.0,0.32688,16.343999999999998
20230202,600573.SH,BUY,STOCK,18.088,0.0,0.0,0.36176,18.088
20230202,002461.SZ,BUY,STOCK,18.400000000000002,0.0,0.0,0.36800000000000005,18.400000000000002
20230202,600600.SH,BUY,STOCK,10.4,0.0,0.0,0.20800000000000002,10.4
20230202,600132.SH,BUY,STOCK,12.16,0.0,0.0,0.24320000000000003,12.16
20230202,000410.SZ,BUY,STOCK,18.476,0.0,0.0,0.36952,18.476
20230202,002122.SZ,BUY,STOCK,18.984,0.0,0.0,0.37968,18.984
20230202,002520.SZ,BUY,STOCK,17.666,0.0,0.0,0.35332,17.666
20230202,600397.SH,BUY,STOCK,18.240000000000002,0.0,0.0,0.3648,18.240000000000002
20230202,300161.SZ,BUY,STOCK,16.524,0.0,0.0,0.33048000000000005,16.524
20230202,600265.SH,BUY,STOCK,18.336000000000002,0.0,0.0,0.36672000000000005,18.336000000000002
20230202,600696.SH,BUY,STOCK,17.955000000000002,0.0,0.0,0.35910000000000003,17.955000000000002
20230202,600779.SH,BUY,STOCK,16.22,0.0,0.0,0.32439999999999997,16.22
20230202,002679.SZ,BUY,STOCK,17.122,0.0,0.0,0.34244,17.122
20230202,000702.SZ,BUY,STOCK,18.662,0.0,0.0,0.37324,18.662
20230202,000876.SZ,BUY,STOCK,18.62,0.0,0.0,0.3724,18.62
20230202,603363.SH,BUY,STOCK,18.330000000000002,0.0,0.0,0.36660000000000004,18.330000000000002
20230202,002548.SZ,BUY,STOCK,18.414,0.0,0.0,0.36828000000000005,18.414
20230202,002186.SZ,BUY,STOCK,18.3,0.0,0.0,0.36600000000000005,18.3
20230202,000721.SZ,BUY,STOCK,17.124,0.0,0.0,0.34248,17.124
20230202,300048.SZ,BUY,STOCK,17.886,0.0,0.0,0.35772000000000004,17.886
20230202,000610.SZ,BUY,STOCK,17.400000000000002,0.0,0.0,0.34800000000000003,17.400000000000002
20230202,001896.SZ,BUY,STOCK,18.025000000000002,0.0,0.0,0.36050000000000004,18.025000000000002
20230202,600744.SH,BUY,STOCK,18.122,0.0,0.0,0.36244000000000004,18.122
20230202,600396.SH,BUY,STOCK,18.09,0.0,0.0,0.3618,18.09
20230202,000037.SZ,BUY,STOCK,18.612000000000005,0.0,0.0,0.3722400000000001,18.612000000000005
20230202,000428.SZ,BUY,STOCK,17.523,0.0,0.0,0.35046000000000005,17.523
20230202,688567.SH,BUY,STOCK,15.756000000000002,0.0,0.0,0.31512000000000007,15.756000000000002
20230202,000663.SZ,BUY,STOCK,18.3,0.0,0.0,0.36600000000000005,18.3
20230202,002306.SZ,BUY,STOCK,18.12,0.0,0.0,0.36240000000000006,18.12
20230202,600758.SH,BUY,STOCK,17.952,0.0,0.0,0.35904,17.952
20230202,603861.SH,BUY,STOCK,18.326,0.0,0.0,0.36652,18.326
20230202,600847.SH,BUY,STOCK,18.444,0.0,0.0,0.36888000000000004,18.444
20230202,601088.SH,BUY,STOCK,16.968,0.0,0.0,0.33936000000000005,16.968
20230206,301228.SZ,SELL,STOCK,5.013,0.0,2.5065,0.10026,5.013
20230206,300370.SZ,SELL,STOCK,5.166,0.0,2.583,0.10332000000000001,5.166
20230206,688528.SH,SELL,STOCK,5.44,0.0,2.72,0.10880000000000001,5.44
20230206,000592.SZ,SELL,STOCK,5.187,0.0,2.5935,0.10374000000000001,5.187
20230206,600199.SH,SELL,STOCK,5.578,0.0,2.789,0.11156,5.578
20230206,600573.SH,SELL,STOCK,5.515,0.0,2.7575,0.11030000000000001,5.515
20230206,002461.SZ,SELL,STOCK,5.739999999999999,0.0,2.8699999999999997,0.11479999999999999,5.739999999999999
20230206,000410.SZ,SELL,STOCK,5.58,0.0,2.79,0.1116,5.58
20230206,002122.SZ,SELL,STOCK,5.696,0.0,2.848,0.11392000000000001,5.696
20230206,002520.SZ,SELL,STOCK,4.866,0.0,2.433,0.09732,4.866
20230206,600397.SH,SELL,STOCK,5.04,0.0,2.52,0.10080000000000001,5.04
20230206,300161.SZ,SELL,STOCK,5.5680000000000005,0.0,2.7840000000000003,0.11136000000000001,5.5680000000000005
20230206,600265.SH,SELL,STOCK,4.632,0.0,2.316,0.09264000000000001,4.632
20230206,600696.SH,SELL,STOCK,5.228,0.0,2.614,0.10456000000000001,5.228
20230206,600779.SH,SELL,STOCK,7.986,0.0,3.993,0.15972,7.986
20230206,002679.SZ,SELL,STOCK,4.872,0.0,2.436,0.09744000000000001,4.872
20230206,000702.SZ,SELL,STOCK,5.436,0.0,2.718,0.10872000000000001,5.436
20230206,000876.SZ,SELL,STOCK,5.272,0.0,2.636,0.10544,5.272
20230206,603363.SH,SELL,STOCK,5.472,0.0,2.736,0.10944000000000001,5.472
20230206,002548.SZ,SELL,STOCK,5.292,0.0,2.646,0.10584,5.292
20230206,002186.SZ,SELL,STOCK,4.5,0.0,2.25,0.09000000000000001,4.5
20230206,000721.SZ,SELL,STOCK,4.134,0.0,2.067,0.08268,4.134
20230206,300048.SZ,SELL,STOCK,5.175,0.0,2.5875,0.10350000000000001,5.175
20230206,000610.SZ,SELL,STOCK,4.449,0.0,2.2245,0.08898,4.449
20230206,001896.SZ,SELL,STOCK,5.12,0.0,2.56,0.1024,5.12
20230206,600744.SH,SELL,STOCK,5.22,0.0,2.61,0.1044,5.22
20230206,600396.SH,SELL,STOCK,5.0920000000000005,0.0,2.5460000000000003,0.10184000000000001,5.0920000000000005
20230206,000037.SZ,SELL,STOCK,5.076000000000001,0.0,2.5380000000000007,0.10152000000000003,5.076000000000001
20230206,000428.SZ,SELL,STOCK,4.734,0.0,2.367,0.09468000000000001,4.734
20230206,688567.SH,SELL,STOCK,5.14,0.0,2.57,0.1028,5.14
20230206,000663.SZ,SELL,STOCK,5.64,0.0,2.82,0.11280000000000001,5.64
20230206,002306.SZ,SELL,STOCK,5.17,0.0,2.585,0.1034,5.17
20230206,600758.SH,SELL,STOCK,5.252,0.0,2.626,0.10504000000000001,5.252
20230206,603861.SH,SELL,STOCK,5.016,0.0,2.508,0.10032,5.016
20230206,600847.SH,SELL,STOCK,5.01,0.0,2.505,0.10020000000000001,5.01
20230206,601088.SH,SELL,STOCK,5.626,0.0,2.813,0.11252000000000001,5.626
20230207,301228.SZ,SELL,STOCK,10.08,0.0,5.04,0.20160000000000003,10.08
20230207,300370.SZ,SELL,STOCK,9.348,0.0,4.674,0.18696000000000002,9.348
20230207,688528.SH,SELL,STOCK,8.736,0.0,4.368,0.17472000000000001,8.736
20230207,688337.SH,SELL,STOCK,10.923,0.0,5.4615,0.21846000000000002,10.923
20230207,000592.SZ,SELL,STOCK,9.248,0.0,4.624,0.18496,9.248
20230207,600199.SH,SELL,STOCK,8.388,0.0,4.194,0.16776000000000002,8.388
20230207,600573.SH,SELL,STOCK,10.017,0.0,5.0085,0.20034000000000002,10.017
20230207,002461.SZ,SELL,STOCK,9.888,0.0,4.944,0.19776000000000002,9.888
20230207,600600.SH,SELL,STOCK,10.25,0.0,5.125,0.20500000000000002,10.25
20230207,600132.SH,SELL,STOCK,12.1,0.0,6.05,0.24200000000000002,12.1
20230207,000410.SZ,SELL,STOCK,9.968,0.0,4.984,0.19936,9.968
20230207,002122.SZ,SELL,STOCK,10.353,0.0,5.1765,0.20706000000000002,10.353
20230207,002520.SZ,SELL,STOCK,8.965,0.0,4.4825,0.17930000000000001,8.965
20230207,600397.SH,SELL,STOCK,9.164,0.0,4.582,0.18328000000000003,9.164
20230207,300161.SZ,SELL,STOCK,8.46,0.0,4.23,0.16920000000000002,8.46
20230207,600265.SH,SELL,STOCK,9.252,0.0,4.626,0.18504,9.252
20230207,600696.SH,SELL,STOCK,10.48,0.0,5.24,0.2096,10.48
20230207,600779.SH,SELL,STOCK,7.9270000000000005,0.0,3.9635000000000002,0.15854000000000001,7.9270000000000005
20230207,002679.SZ,SELL,STOCK,8.477,0.0,4.2385,0.16954000000000002,8.477
20230207,000702.SZ,SELL,STOCK,9.776,0.0,4.888,0.19552000000000003,9.776
20230207,000876.SZ,SELL,STOCK,9.366,0.0,4.683,0.18732000000000001,9.366
20230207,603363.SH,SELL,STOCK,9.94,0.0,4.97,0.1988,9.94
20230207,002548.SZ,SELL,STOCK,9.536,0.0,4.768,0.19072000000000003,9.536
20230207,002186.SZ,SELL,STOCK,9.078,0.0,4.539,0.18156000000000003,9.078
20230207,000721.SZ,SELL,STOCK,8.256,0.0,4.128,0.16512000000000002,8.256
20230207,300048.SZ,SELL,STOCK,9.707,0.0,4.8535,0.19414,9.707
20230207,000610.SZ,SELL,STOCK,9.0,0.0,4.5,0.18000000000000002,9.0
20230207,001896.SZ,SELL,STOCK,9.27,0.0,4.635,0.1854,9.27
20230207,600744.SH,SELL,STOCK,9.303,0.0,4.6515,0.18606,9.303
20230207,600396.SH,SELL,STOCK,9.112,0.0,4.556,0.18224,9.112
20230207,000037.SZ,SELL,STOCK,9.262,0.0,4.631,0.18524000000000002,9.262
20230207,000428.SZ,SELL,STOCK,8.976,0.0,4.488,0.17952,8.976
20230207,688567.SH,SELL,STOCK,7.611,0.0,3.8055,0.15222000000000002,7.611
20230207,000663.SZ,SELL,STOCK,9.14,0.0,4.57,0.18280000000000002,9.14
20230207,002306.SZ,SELL,STOCK,9.870000000000001,0.0,4.9350000000000005,0.19740000000000002,9.870000000000001
20230207,600758.SH,SELL,STOCK,9.361,0.0,4.6805,0.18722000000000003,9.361
20230207,603861.SH,SELL,STOCK,9.141,0.0,4.5705,0.18282,9.141
20230207,600847.SH,SELL,STOCK,9.120000000000001,0.0,4.5600000000000005,0.1824,9.120000000000001
20230207,601088.SH,SELL,STOCK,8.436,0.0,4.218,0.16872,8.436
20230213,301228.SZ,SELL,STOCK,8.325,0.0,4.1625,0.1665,8.325
20230213,300370.SZ,SELL,STOCK,7.44,0.0,3.72,0.14880000000000002,7.44
20230213,688528.SH,SELL,STOCK,7.882000000000001,0.0,3.9410000000000003,0.15764,7.882000000000001
20230213,000592.SZ,SELL,STOCK,7.756,0.0,3.878,0.15512,7.756
20230213,600199.SH,SELL,STOCK,8.595,0.0,4.2975,0.17190000000000003,8.595
20230213,600573.SH,SELL,STOCK,8.120000000000001,0.0,4.0600000000000005,0.16240000000000002,8.120000000000001
20230213,002461.SZ,SELL,STOCK,7.848000000000001,0.0,3.9240000000000004,0.15696000000000004,7.848000000000001
20230213,000410.SZ,SELL,STOCK,7.982,0.0,3.991,0.15964,7.982
20230213,002122.SZ,SELL,STOCK,9.384,0.0,4.692,0.18768,9.384
20230213,002520.SZ,SELL,STOCK,7.1370000000000005,0.0,3.5685000000000002,0.14274,7.1370000000000005
20230213,600397.SH,SELL,STOCK,7.632000000000001,0.0,3.8160000000000003,0.15264000000000003,7.632000000000001
20230213,300161.SZ,SELL,STOCK,8.367,0.0,4.1835,0.16734000000000002,8.367
20230213,600265.SH,SELL,STOCK,8.700000000000001,0.0,4.3500000000000005,0.17400000000000002,8.700000000000001
20230213,600696.SH,SELL,STOCK,8.028,0.0,4.014,0.16056000000000004,8.028
20230213,600779.SH,SELL,STOCK,8.053,0.0,4.0265,0.16106,8.053
20230213,002679.SZ,SELL,STOCK,7.566,0.0,3.783,0.15132,7.566
20230213,000702.SZ,SELL,STOCK,8.047,0.0,4.0235,0.16094000000000003,8.047
20230213,000876.SZ,SELL,STOCK,7.98,0.0,3.99,0.15960000000000002,7.98
20230213,603363.SH,SELL,STOCK,6.8,0.0,3.4,0.136,6.8
20230213,002548.SZ,SELL,STOCK,7.696,0.0,3.848,0.15392,7.696
20230213,002186.SZ,SELL,STOCK,7.54,0.0,3.77,0.15080000000000002,7.54
20230213,000721.SZ,SELL,STOCK,6.8950000000000005,0.0,3.4475000000000002,0.13790000000000002,6.8950000000000005
20230213,300048.SZ,SELL,STOCK,8.106,0.0,4.053,0.16212000000000001,8.106
20230213,000610.SZ,SELL,STOCK,7.58,0.0,3.79,0.1516,7.58
20230213,001896.SZ,SELL,STOCK,7.890000000000001,0.0,3.9450000000000003,0.15780000000000002,7.890000000000001
20230213,600744.SH,SELL,STOCK,7.616000000000001,0.0,3.8080000000000007,0.15232000000000004,7.616000000000001
20230213,600396.SH,SELL,STOCK,7.5040000000000004,0.0,3.7520000000000002,0.15008000000000002,7.5040000000000004
20230213,000037.SZ,SELL,STOCK,7.757999999999999,0.0,3.8789999999999996,0.15516,7.757999999999999
20230213,000428.SZ,SELL,STOCK,7.896,0.0,3.948,0.15792,7.896
20230213,688567.SH,SELL,STOCK,7.662,0.0,3.831,0.15324000000000002,7.662
20230213,000663.SZ,SELL,STOCK,7.272,0.0,3.636,0.14544,7.272
20230213,002306.SZ,SELL,STOCK,8.245000000000001,0.0,4.1225000000000005,0.16490000000000002,8.245000000000001
20230213,600758.SH,SELL,STOCK,7.29,0.0,3.645,0.1458,7.29
20230213,603861.SH,SELL,STOCK,7.65,0.0,3.825,0.15300000000000002,7.65
20230213,600847.SH,SELL,STOCK,7.755,0.0,3.8775,0.15510000000000002,7.755
20230213,601088.SH,SELL,STOCK,8.304,0.0,4.152,0.16608,8.304
20230214,301228.SZ,BUY,STOCK,3.844,0.0,0.0,0.07688,3.844
20230214,300370.SZ,BUY,STOCK,2.673,0.0,0.0,0.05346000000000001,2.673
20230214,688528.SH,BUY,STOCK,2.294,0.0,0.0,0.045880000000000004,2.294
20230214,000592.SZ,BUY,STOCK,2.77,0.0,0.0,0.055400000000000005,2.77
20230214,600199.SH,BUY,STOCK,2.969,0.0,0.0,0.05938,2.969
20230214,600573.SH,BUY,STOCK,3.549,0.0,0.0,0.07098,3.549
20230214,002461.SZ,BUY,STOCK,2.6880000000000006,0.0,0.0,0.053760000000000016,2.6880000000000006
20230214,000410.SZ,BUY,STOCK,3.075,0.0,0.0,0.061500000000000006,3.075
20230214,002122.SZ,BUY,STOCK,3.573,0.0,0.0,0.07146000000000001,3.573
20230214,002520.SZ,BUY,STOCK,2.445,0.0,0.0,0.048900000000000006,2.445
20230214,600397.SH,BUY,STOCK,2.871,0.0,0.0,0.057420000000000006,2.871
20230214,300161.SZ,BUY,STOCK,2.842,0.0,0.0,0.05684,2.842
20230214,600265.SH,BUY,STOCK,3.4340000000000006,0.0,0.0,0.06868000000000002,3.4340000000000006
20230214,600696.SH,BUY,STOCK,2.735,0.0,0.0,0.054700000000000006,2.735
20230214,002679.SZ,BUY,STOCK,2.536,0.0,0.0,0.05072,2.536
20230214,000702.SZ,BUY,STOCK,3.13,0.0,0.0,0.0626,3.13
20230214,000876.SZ,BUY,STOCK,2.672,0.0,0.0,0.05344,2.672
20230214,603363.SH,BUY,STOCK,2.744,0.0,0.0,0.054880000000000005,2.744
20230214,002548.SZ,BUY,STOCK,3.015,0.0,0.0,0.060300000000000006,3.015
20230214,002186.SZ,BUY,STOCK,3.08,0.0,0.0,0.0616,3.08
20230214,000721.SZ,BUY,STOCK,2.982,0.0,0.0,0.059640000000000006,2.982
20230214,300048.SZ,BUY,STOCK,2.8850000000000002,0.0,0.0,0.0577,2.8850000000000002
20230214,000610.SZ,BUY,STOCK,3.16,0.0,0.0,0.0632,3.16
20230214,001896.SZ,BUY,STOCK,2.62,0.0,0.0,0.0524,2.62
20230214,600744.SH,BUY,STOCK,2.676,0.0,0.0,0.053520000000000005,2.676
20230214,600396.SH,BUY,STOCK,2.69,0.0,0.0,0.05380000000000001,2.69
20230214,000037.SZ,BUY,STOCK,2.583,0.0,0.0,0.051660000000000005,2.583
20230214,000428.SZ,BUY,STOCK,2.82,0.0,0.0,0.056400000000000006,2.82
20230214,688567.SH,BUY,STOCK,2.559,0.0,0.0,0.05118,2.559
20230214,000663.SZ,BUY,STOCK,2.745,0.0,0.0,0.054900000000000004,2.745
20230214,002306.SZ,BUY,STOCK,2.916,0.0,0.0,0.058320000000000004,2.916
20230214,600758.SH,BUY,STOCK,2.835,0.0,0.0,0.05670000000000001,2.835
20230214,603861.SH,BUY,STOCK,2.547,0.0,0.0,0.050940000000000006,2.547
20230214,600847.SH,BUY,STOCK,3.196,0.0,0.0,0.06392,3.196
20230214,601088.SH,BUY,STOCK,2.75,0.0,0.0,0.05500000000000001,2.75
20230215,301228.SZ,SELL,STOCK,5.403000000000001,0.0,2.7015000000000007,0.10806000000000003,5.403000000000001
20230215,300370.SZ,SELL,STOCK,5.166,0.0,2.583,0.10332000000000001,5.166
20230215,688528.SH,SELL,STOCK,4.548,0.0,2.274,0.09096000000000001,4.548
20230215,000592.SZ,SELL,STOCK,5.206,0.0,2.603,0.10412,5.206
20230215,600199.SH,SELL,STOCK,5.8420000000000005,0.0,2.9210000000000003,0.11684000000000001,5.8420000000000005
20230215,600573.SH,SELL,STOCK,6.1000000000000005,0.0,3.0500000000000003,0.12200000000000001,6.1000000000000005
20230215,002461.SZ,SELL,STOCK,5.406,0.0,2.703,0.10812000000000001,5.406
20230215,000410.SZ,SELL,STOCK,5.472,0.0,2.736,0.10944000000000001,5.472
20230215,002122.SZ,SELL,STOCK,6.384,0.0,3.192,0.12768000000000002,6.384
20230215,002520.SZ,SELL,STOCK,4.871999999999999,0.0,2.4359999999999995,0.09743999999999998,4.871999999999999
20230215,600397.SH,SELL,STOCK,5.423,0.0,2.7115,0.10846000000000001,5.423
20230215,300161.SZ,SELL,STOCK,5.572,0.0,2.786,0.11144000000000001,5.572
20230215,600265.SH,SELL,STOCK,6.728,0.0,3.364,0.13456,6.728
20230215,600696.SH,SELL,STOCK,5.478,0.0,2.739,0.10956,5.478
20230215,002679.SZ,SELL,STOCK,4.948,0.0,2.474,0.09896,4.948
20230215,000702.SZ,SELL,STOCK,5.607,0.0,2.8035,0.11214,5.607
20230215,000876.SZ,SELL,STOCK,5.32,0.0,2.66,0.10640000000000001,5.32
20230215,603363.SH,SELL,STOCK,5.432,0.0,2.716,0.10864000000000001,5.432
20230215,002548.SZ,SELL,STOCK,5.346,0.0,2.673,0.10692000000000002,5.346
20230215,002186.SZ,SELL,STOCK,6.164,0.0,3.082,0.12328000000000001,6.164
20230215,000721.SZ,SELL,STOCK,5.82,0.0,2.91,0.1164,5.82
20230215,300048.SZ,SELL,STOCK,5.88,0.0,2.94,0.11760000000000001,5.88
20230215,000610.SZ,SELL,STOCK,6.392,0.0,3.196,0.12784,6.392
20230215,001896.SZ,SELL,STOCK,5.24,0.0,2.62,0.1048,5.24
20230215,600744.SH,SELL,STOCK,5.412,0.0,2.706,0.10824,5.412
20230215,600396.SH,SELL,STOCK,5.4,0.0,2.7,0.10800000000000001,5.4
20230215,000037.SZ,SELL,STOCK,5.19,0.0,2.595,0.1038,5.19
20230215,000428.SZ,SELL,STOCK,5.41,0.0,2.705,0.1082,5.41
20230215,688567.SH,SELL,STOCK,5.124,0.0,2.562,0.10248,5.124
20230215,000663.SZ,SELL,STOCK,5.49,0.0,2.745,0.10980000000000001,5.49
20230215,002306.SZ,SELL,STOCK,5.181,0.0,2.5905,0.10362,5.181
20230215,600758.SH,SELL,STOCK,5.369,0.0,2.6845,0.10738,5.369
20230215,603861.SH,SELL,STOCK,5.142,0.0,2.571,0.10284000000000001,5.142
20230215,600847.SH,SELL,STOCK,6.444,0.0,3.222,0.12888000000000002,6.444
20230215,601088.SH,SELL,STOCK,5.498,0.0,2.749,0.10996,5.498
20230216,301228.SZ,BUY,STOCK,3.586,0.0,0.0,0.07172,3.586
20230216,300370.SZ,BUY,STOCK,2.916,0.0,0.0,0.058320000000000004,2.916
20230216,688528.SH,BUY,STOCK,3.399,0.0,0.0,0.06798,3.399
20230216,000592.SZ,BUY,STOCK,2.75,0.0,0.0,0.05500000000000001,2.75
20230216,600199.SH,BUY,STOCK,2.974,0.0,0.0,0.059480000000000005,2.974
20230216,600573.SH,BUY,STOCK,3.5820000000000003,0.0,0.0,0.07164000000000001,3.5820000000000003
20230216,002461.SZ,BUY,STOCK,3.576,0.0,0.0,0.07152,3.576
20230216,000410.SZ,BUY,STOCK,3.005,0.0,0.0,0.06010000000000001,3.005
20230216,002122.SZ,BUY,STOCK,3.6,0.0,0.0,0.07200000000000001,3.6
20230216,002520.SZ,BUY,STOCK,3.24,0.0,0.0,0.06480000000000001,3.24
20230216,600397.SH,BUY,STOCK,2.853,0.0,0.0,0.05706000000000001,2.853
20230216,300161.SZ,BUY,STOCK,2.811,0.0,0.0,0.056220000000000006,2.811
20230216,600265.SH,BUY,STOCK,3.4659999999999997,0.0,0.0,0.06931999999999999,3.4659999999999997
20230216,600696.SH,BUY,STOCK,2.821,0.0,0.0,0.056420000000000005,2.821
20230216,002679.SZ,BUY,STOCK,2.454,0.0,0.0,0.049080000000000006,2.454
20230216,000702.SZ,BUY,STOCK,3.12,0.0,0.0,0.062400000000000004,3.12
20230216,000876.SZ,BUY,STOCK,2.636,0.0,0.0,0.05272,2.636
20230216,603363.SH,BUY,STOCK,2.678,0.0,0.0,0.05356,2.678
20230216,002548.SZ,BUY,STOCK,2.935,0.0,0.0,0.0587,2.935
20230216,002186.SZ,BUY,STOCK,3.0420000000000003,0.0,0.0,0.060840000000000005,3.0420000000000003
20230216,000721.SZ,BUY,STOCK,2.86,0.0,0.0,0.05720000000000001,2.86
20230216,300048.SZ,BUY,STOCK,3.225,0.0,0.0,0.0645,3.225
20230216,000610.SZ,BUY,STOCK,3.106,0.0,0.0,0.06212000000000001,3.106
20230216,001896.SZ,BUY,STOCK,3.12,0.0,0.0,0.062400000000000004,3.12
20230216,600744.SH,BUY,STOCK,2.652,0.0,0.0,0.053040000000000004,2.652
20230216,600396.SH,BUY,STOCK,2.926,0.0,0.0,0.05852,2.926
20230216,000037.SZ,BUY,STOCK,3.46,0.0,0.0,0.06920000000000001,3.46
20230216,000428.SZ,BUY,STOCK,2.6550000000000002,0.0,0.0,0.0531,2.6550000000000002
20230216,688567.SH,BUY,STOCK,2.569,0.0,0.0,0.05138,2.569
20230216,000663.SZ,BUY,STOCK,2.724,0.0,0.0,0.05448000000000001,2.724
20230216,002306.SZ,BUY,STOCK,2.844,0.0,0.0,0.05688000000000001,2.844
20230216,600758.SH,BUY,STOCK,2.8419999999999996,0.0,0.0,0.056839999999999995,2.8419999999999996
20230216,603861.SH,BUY,STOCK,3.4520000000000004,0.0,0.0,0.06904000000000002,3.4520000000000004
20230216,600847.SH,BUY,STOCK,3.176,0.0,0.0,0.06352000000000001,3.176
20230216,601088.SH,BUY,STOCK,2.73,0.0,0.0,0.0546,2.73
20230217,301228.SZ,SELL,STOCK,17.52,0.0,8.76,0.35040000000000004,17.52
20230217,300370.SZ,SELL,STOCK,16.116,0.0,8.058,0.32232000000000005,16.116
20230217,688528.SH,SELL,STOCK,16.65,0.0,8.325,0.333,16.65
20230217,688337.SH,SELL,STOCK,10.682,0.0,5.341,0.21364000000000002,10.682
20230217,000592.SZ,SELL,STOCK,15.812000000000003,0.0,7.9060000000000015,0.3162400000000001,15.812000000000003
20230217,600199.SH,SELL,STOCK,14.700000000000001,0.0,7.3500000000000005,0.29400000000000004,14.700000000000001
20230217,600573.SH,SELL,STOCK,19.216,0.0,9.608,0.38432000000000005,19.216
20230217,002461.SZ,SELL,STOCK,18.774,0.0,9.387,0.37548000000000004,18.774
20230217,600600.SH,SELL,STOCK,10.768,0.0,5.384,0.21536000000000002,10.768
20230217,600132.SH,SELL,STOCK,13.6,0.0,6.8,0.272,13.6
20230217,000410.SZ,SELL,STOCK,16.688,0.0,8.344,0.33376,16.688
20230217,002122.SZ,SELL,STOCK,20.349,0.0,10.1745,0.40698,20.349
20230217,002520.SZ,SELL,STOCK,16.758,0.0,8.379,0.33516,16.758
20230217,600397.SH,SELL,STOCK,16.016000000000002,0.0,8.008000000000001,0.32032000000000005,16.016000000000002
20230217,300161.SZ,SELL,STOCK,13.65,0.0,6.825,0.273,13.65
